Export File Created with QBlade v0.96 64bit on 09.07.2020 at 17:00:05
_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.14 6panel,_TSR4.5 solidity=0.14 6panel,
Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],
2.00000e+01,1.30318e+00,2.00000e+01,4.33363e-01,
2.50000e+01,2.06518e+00,2.50000e+01,1.28594e+00,
3.00000e+01,2.80845e+00,3.00000e+01,2.05909e+00,
3.50000e+01,3.53698e+00,3.50000e+01,2.77050e+00,
4.00000e+01,4.28494e+00,4.00000e+01,3.45531e+00,
4.50000e+01,5.04393e+00,4.50000e+01,4.14413e+00,
5.00000e+01,5.76427e+00,5.00000e+01,4.83830e+00,
5.50000e+01,6.42884e+00,5.50000e+01,5.49717e+00,
6.00000e+01,7.05114e+00,6.00000e+01,6.11126e+00,
6.50000e+01,7.62350e+00,6.50000e+01,6.66791e+00,
7.00000e+01,8.13438e+00,7.00000e+01,7.17970e+00,
7.50000e+01,8.58506e+00,7.50000e+01,7.62594e+00,
8.00000e+01,8.97126e+00,8.00000e+01,8.00346e+00,
8.50000e+01,9.28580e+00,8.50000e+01,8.31073e+00,
9.00000e+01,9.52623e+00,9.00000e+01,8.53780e+00,
9.50000e+01,9.68767e+00,9.50000e+01,8.68428e+00,
1.00000e+02,9.75947e+00,1.00000e+02,8.74494e+00,
1.05000e+02,9.74015e+00,1.05000e+02,8.71340e+00,
1.10000e+02,9.62332e+00,1.10000e+02,8.58657e+00,
1.15000e+02,9.40358e+00,1.15000e+02,8.35779e+00,
1.20000e+02,9.07797e+00,1.20000e+02,8.02135e+00,
1.25000e+02,8.64623e+00,1.25000e+02,7.57601e+00,
1.30000e+02,8.09862e+00,1.30000e+02,7.01404e+00,
1.35000e+02,7.43684e+00,1.35000e+02,6.33766e+00,
1.40000e+02,6.65346e+00,1.40000e+02,5.55894e+00,
1.45000e+02,5.76889e+00,1.45000e+02,4.65951e+00,
1.50000e+02,4.79495e+00,1.50000e+02,3.68659e+00,
1.55000e+02,3.71489e+00,1.55000e+02,2.67355e+00,
1.60000e+02,2.60290e+00,1.60000e+02,1.63339e+00,
1.65000e+02,1.51235e+00,1.65000e+02,5.11980e-01,
1.70000e+02,3.42308e-01,1.70000e+02,-7.16341e-01,
1.75000e+02,-9.22468e-01,1.75000e+02,-1.97647e+00,
1.80000e+02,-2.20916e+00,1.80000e+02,-3.11992e+00,
1.85000e+02,-3.35256e+00,1.85000e+02,-4.26628e+00,
1.90000e+02,-4.41954e+00,1.90000e+02,-5.26581e+00,
1.95000e+02,-5.54619e+00,1.95000e+02,-6.14423e+00,
2.00000e+02,-6.50426e+00,2.00000e+02,-6.80894e+00,
2.05000e+02,-7.18374e+00,2.05000e+02,-7.02061e+00,
2.10000e+02,-7.64796e+00,2.10000e+02,-5.55242e+00,
2.15000e+02,-7.60116e+00,2.15000e+02,-6.30484e+00,
2.20000e+02,-7.80411e+00,2.20000e+02,-7.62128e+00,
2.25000e+02,-9.43917e+00,2.25000e+02,-7.97196e+00,
2.30000e+02,-1.01979e+01,2.30000e+02,-8.13275e+00,
2.35000e+02,-1.05616e+01,2.35000e+02,-8.76221e+00,
2.40000e+02,-1.10474e+01,2.40000e+02,-9.74590e+00,
2.45000e+02,-1.16576e+01,2.45000e+02,-1.07260e+01,
2.50000e+02,-1.25988e+01,2.50000e+02,-1.14031e+01,
2.55000e+02,-1.38975e+01,2.55000e+02,-1.13946e+01,
2.60000e+02,-1.18354e+01,2.60000e+02,-1.12510e+01,
2.65000e+02,-4.65155e+00,2.65000e+02,-1.09301e+01,
2.70000e+02,-8.09313e+00,2.70000e+02,-1.09038e+01,
2.75000e+02,-9.85312e+00,2.75000e+02,-1.04024e+01,
2.80000e+02,-1.02618e+01,2.80000e+02,-9.11457e+00,
2.85000e+02,-9.66858e+00,2.85000e+02,-8.81379e+00,
2.90000e+02,-9.28399e+00,2.90000e+02,-9.36461e+00,
2.95000e+02,-9.18178e+00,2.95000e+02,-9.98860e+00,
3.00000e+02,-9.07546e+00,3.00000e+02,-8.97268e+00,
3.05000e+02,-7.75687e+00,3.05000e+02,-7.88989e+00,
3.10000e+02,-7.52424e+00,3.10000e+02,-7.01415e+00,
3.15000e+02,-7.50756e+00,3.15000e+02,-6.79292e+00,
3.20000e+02,-5.31287e+00,3.20000e+02,-6.60640e+00,
3.25000e+02,-5.94399e+00,3.25000e+02,-5.25854e+00,
3.30000e+02,-5.64871e+00,3.30000e+02,-4.79841e+00,
3.35000e+02,-5.34412e+00,3.35000e+02,-5.14898e+00,
3.40000e+02,-4.47890e+00,3.40000e+02,-4.60840e+00,
3.45000e+02,-4.28772e+00,3.45000e+02,-4.29706e+00,
3.50000e+02,-3.33993e+00,3.50000e+02,-3.92812e+00,
3.55000e+02,-2.85904e+00,3.55000e+02,-3.37535e+00,
0.00000e+00,-2.10716e+00,0.00000e+00,-2.73143e+00,
5.00000e+00,-1.30756e+00,5.00000e+00,-2.01838e+00,
1.00000e+01,-4.85466e-01,1.00000e+01,-1.22370e+00,
1.50000e+01,3.91075e-01,1.50000e+01,-4.26118e-01,
2.00000e+01,1.29092e+00,2.00000e+01,4.01532e-01,
2.50000e+01,2.07301e+00,2.50000e+01,1.25423e+00,
3.00000e+01,2.81274e+00,3.00000e+01,2.03890e+00,
3.50000e+01,3.53994e+00,3.50000e+01,2.76712e+00,
4.00000e+01,4.28326e+00,4.00000e+01,3.46124e+00,
4.50000e+01,5.03781e+00,4.50000e+01,4.15140e+00,
5.00000e+01,5.75585e+00,5.00000e+01,4.84679e+00,
5.50000e+01,6.42025e+00,5.50000e+01,5.51209e+00,
6.00000e+01,7.04392e+00,6.00000e+01,6.12320e+00,
6.50000e+01,7.61319e+00,6.50000e+01,6.68080e+00,
7.00000e+01,8.12374e+00,7.00000e+01,7.19053e+00,
7.50000e+01,8.57518e+00,7.50000e+01,7.63808e+00,
8.00000e+01,8.96336e+00,8.00000e+01,8.01896e+00,
8.50000e+01,9.27844e+00,8.50000e+01,8.32645e+00,
9.00000e+01,9.52028e+00,9.00000e+01,8.55251e+00,
9.50000e+01,9.68013e+00,9.50000e+01,8.69934e+00,
1.00000e+02,9.75232e+00,1.00000e+02,8.75906e+00,
1.05000e+02,9.73249e+00,1.05000e+02,8.72567e+00,
1.10000e+02,9.61519e+00,1.10000e+02,8.59425e+00,
1.15000e+02,9.39540e+00,1.15000e+02,8.36068e+00,
1.20000e+02,9.07198e+00,1.20000e+02,8.01866e+00,
1.25000e+02,8.63987e+00,1.25000e+02,7.56653e+00,
1.30000e+02,8.09383e+00,1.30000e+02,7.00319e+00,
1.35000e+02,7.42960e+00,1.35000e+02,6.32569e+00,
1.40000e+02,6.64781e+00,1.40000e+02,5.53412e+00,
1.45000e+02,5.76326e+00,1.45000e+02,4.63925e+00,
1.50000e+02,4.78818e+00,1.50000e+02,3.64250e+00,
1.55000e+02,3.70571e+00,1.55000e+02,2.63316e+00,
1.60000e+02,2.59156e+00,1.60000e+02,1.58548e+00,
1.65000e+02,1.49887e+00,1.65000e+02,4.69640e-01,
1.70000e+02,3.25582e-01,1.70000e+02,-7.57443e-01,
1.75000e+02,-9.42753e-01,1.75000e+02,-2.01305e+00,
1.80000e+02,-2.22916e+00,1.80000e+02,-3.16813e+00,
1.85000e+02,-3.33546e+00,1.85000e+02,-4.30804e+00,
1.90000e+02,-4.38146e+00,1.90000e+02,-5.31342e+00,
1.95000e+02,-5.50257e+00,1.95000e+02,-6.20177e+00,
2.00000e+02,-6.45418e+00,2.00000e+02,-6.87681e+00,
2.05000e+02,-7.08539e+00,2.05000e+02,-6.30334e+00,
2.10000e+02,-7.41379e+00,2.10000e+02,-6.21376e+00,
2.15000e+02,-7.38271e+00,2.15000e+02,-7.16488e+00,
2.20000e+02,-8.51841e+00,2.20000e+02,-7.97436e+00,
2.25000e+02,-9.46145e+00,2.25000e+02,-7.96839e+00,
2.30000e+02,-9.53036e+00,2.30000e+02,-7.88048e+00,
2.35000e+02,-9.64724e+00,2.35000e+02,-8.60911e+00,
2.40000e+02,-1.01861e+01,2.40000e+02,-1.01888e+01,
2.45000e+02,-1.19137e+01,2.45000e+02,-1.12983e+01,
2.50000e+02,-1.35805e+01,2.50000e+02,-1.14829e+01,
2.55000e+02,-1.42240e+01,2.55000e+02,-1.13534e+01,
2.60000e+02,-1.02987e+01,2.60000e+02,-1.15410e+01,
2.65000e+02,-7.90336e+00,2.65000e+02,-1.15348e+01,
