Export File Created with QBlade v0.96 64bit on 09.07.2020 at 18:18:47
_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.14 ua 4-2,_TSR4.5 solidity=0.14 ua 4-2,
Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],Azimuthal Position Blade 1 [deg],Angle of Attack (at section) Blade 1 [deg],
1.00000e+01,-5.06660e-01,1.00000e+01,-1.26675e+00,
1.50000e+01,3.36208e-01,1.50000e+01,-3.48561e-01,
2.00000e+01,1.21746e+00,2.00000e+01,4.28866e-01,
2.50000e+01,1.96304e+00,2.50000e+01,1.33658e+00,
3.00000e+01,2.68594e+00,3.00000e+01,2.08481e+00,
3.50000e+01,3.39563e+00,3.50000e+01,2.79832e+00,
4.00000e+01,4.13085e+00,4.00000e+01,3.48128e+00,
4.50000e+01,4.86519e+00,4.50000e+01,4.15871e+00,
5.00000e+01,5.57810e+00,5.00000e+01,4.85426e+00,
5.50000e+01,6.23743e+00,5.50000e+01,5.52404e+00,
6.00000e+01,6.84484e+00,6.00000e+01,6.13837e+00,
6.50000e+01,7.26573e+00,6.50000e+01,6.68868e+00,
7.00000e+01,7.73284e+00,7.00000e+01,7.13103e+00,
7.50000e+01,8.04381e+00,7.50000e+01,7.49347e+00,
8.00000e+01,8.34895e+00,8.00000e+01,7.73290e+00,
8.50000e+01,8.71628e+00,8.50000e+01,7.97102e+00,
9.00000e+01,8.87391e+00,9.00000e+01,8.24344e+00,
9.50000e+01,9.28480e+00,9.50000e+01,8.42974e+00,
1.00000e+02,9.23734e+00,1.00000e+02,8.47609e+00,
1.05000e+02,9.41333e+00,1.05000e+02,8.56549e+00,
1.10000e+02,9.28454e+00,1.10000e+02,8.43410e+00,
1.15000e+02,9.20821e+00,1.15000e+02,8.35764e+00,
1.20000e+02,8.90735e+00,1.20000e+02,8.02270e+00,
1.25000e+02,8.54637e+00,1.25000e+02,7.62676e+00,
1.30000e+02,8.06677e+00,1.30000e+02,7.09522e+00,
1.35000e+02,7.40953e+00,1.35000e+02,6.53970e+00,
1.40000e+02,6.72422e+00,1.40000e+02,5.77600e+00,
1.45000e+02,5.79637e+00,1.45000e+02,4.83133e+00,
1.50000e+02,4.80296e+00,1.50000e+02,3.82616e+00,
1.55000e+02,3.69992e+00,1.55000e+02,2.78089e+00,
1.60000e+02,2.62465e+00,1.60000e+02,1.75374e+00,
1.65000e+02,1.60539e+00,1.65000e+02,6.56654e-01,
1.70000e+02,5.08605e-01,1.70000e+02,-5.62515e-01,
1.75000e+02,-6.69068e-01,1.75000e+02,-1.80462e+00,
1.80000e+02,-1.89972e+00,1.80000e+02,-2.94684e+00,
1.85000e+02,-2.92519e+00,1.85000e+02,-4.13276e+00,
1.90000e+02,-2.53708e+00,1.90000e+02,-5.27298e+00,
1.95000e+02,-2.98505e+00,1.95000e+02,-6.20866e+00,
2.00000e+02,-8.02218e+00,2.00000e+02,-6.89160e+00,
2.05000e+02,-8.65611e+00,2.05000e+02,-6.68796e+00,
2.10000e+02,-8.43836e+00,2.10000e+02,-6.44314e+00,
2.15000e+02,-8.66175e+00,2.15000e+02,-7.47265e+00,
2.20000e+02,-9.87907e+00,2.20000e+02,-8.32879e+00,
2.25000e+02,-9.40995e+00,2.25000e+02,-8.43928e+00,
2.30000e+02,-9.66172e+00,2.30000e+02,-8.58176e+00,
2.35000e+02,-1.06791e+01,2.35000e+02,-8.54850e+00,
2.40000e+02,-1.08598e+01,2.40000e+02,-9.10305e+00,
2.45000e+02,-1.12389e+01,2.45000e+02,-9.15860e+00,
2.50000e+02,-1.13307e+01,2.50000e+02,-1.04096e+01,
2.55000e+02,-1.13892e+01,2.55000e+02,-1.12967e+01,
2.60000e+02,-1.15200e+01,2.60000e+02,-1.11467e+01,
2.65000e+02,-1.16792e+01,2.65000e+02,-1.11358e+01,
2.70000e+02,-1.10587e+01,2.70000e+02,-1.08958e+01,
2.75000e+02,-1.05880e+01,2.75000e+02,-9.62215e+00,
2.80000e+02,-9.48548e+00,2.80000e+02,-8.14822e+00,
2.85000e+02,-6.27624e+00,2.85000e+02,-7.20005e+00,
2.90000e+02,-7.00869e+00,2.90000e+02,-7.45288e+00,
2.95000e+02,-7.74161e+00,2.95000e+02,-7.53487e+00,
3.00000e+02,-8.78559e+00,3.00000e+02,-7.62990e+00,
3.05000e+02,-7.58051e+00,3.05000e+02,-7.57228e+00,
3.10000e+02,-7.59575e+00,3.10000e+02,-5.74704e+00,
3.15000e+02,-7.42755e+00,3.15000e+02,-5.84200e+00,
3.20000e+02,-5.37949e+00,3.20000e+02,-6.61188e+00,
3.25000e+02,-5.33864e+00,3.25000e+02,-5.49701e+00,
3.30000e+02,-5.59062e+00,3.30000e+02,-4.89924e+00,
3.35000e+02,-5.43657e+00,3.35000e+02,-4.81910e+00,
3.40000e+02,-4.41237e+00,3.40000e+02,-4.45682e+00,
3.45000e+02,-4.27129e+00,3.45000e+02,-3.94439e+00,
3.50000e+02,-3.42310e+00,3.50000e+02,-3.73199e+00,
3.55000e+02,-2.84250e+00,3.55000e+02,-3.36064e+00,
0.00000e+00,-1.95808e+00,0.00000e+00,-2.68669e+00,
5.00000e+00,-1.16920e+00,5.00000e+00,-2.08848e+00,
1.00000e+01,-4.65734e-01,1.00000e+01,-1.22140e+00,
1.50000e+01,3.66482e-01,1.50000e+01,-3.25020e-01,
2.00000e+01,1.21712e+00,2.00000e+01,4.39498e-01,
2.50000e+01,1.99076e+00,2.50000e+01,1.33944e+00,
3.00000e+01,2.71514e+00,3.00000e+01,2.09641e+00,
3.50000e+01,3.43318e+00,3.50000e+01,2.81435e+00,
4.00000e+01,4.16752e+00,4.00000e+01,3.49879e+00,
4.50000e+01,4.89929e+00,4.50000e+01,4.18785e+00,
5.00000e+01,5.60651e+00,5.00000e+01,4.86757e+00,
5.50000e+01,6.25688e+00,5.50000e+01,5.54752e+00,
6.00000e+01,6.86603e+00,6.00000e+01,6.15117e+00,
6.50000e+01,7.27994e+00,6.50000e+01,6.70102e+00,
7.00000e+01,7.75575e+00,7.00000e+01,7.13408e+00,
7.50000e+01,8.04215e+00,7.50000e+01,7.50213e+00,
8.00000e+01,8.36950e+00,8.00000e+01,7.73967e+00,
8.50000e+01,8.70256e+00,8.50000e+01,7.97835e+00,
9.00000e+01,8.90447e+00,9.00000e+01,8.25021e+00,
9.50000e+01,9.23240e+00,9.50000e+01,8.43086e+00,
1.00000e+02,9.26543e+00,1.00000e+02,8.46665e+00,
1.05000e+02,9.38565e+00,1.05000e+02,8.57347e+00,
1.10000e+02,9.31660e+00,1.10000e+02,8.39155e+00,
1.15000e+02,9.21409e+00,1.15000e+02,8.37943e+00,
1.20000e+02,8.91569e+00,1.20000e+02,7.96265e+00,
1.25000e+02,8.52590e+00,1.25000e+02,7.62078e+00,
1.30000e+02,8.08741e+00,1.30000e+02,7.11222e+00,
1.35000e+02,7.41008e+00,1.35000e+02,6.54661e+00,
1.40000e+02,6.74048e+00,1.40000e+02,5.80553e+00,
1.45000e+02,5.80698e+00,1.45000e+02,4.86381e+00,
1.50000e+02,4.82190e+00,1.50000e+02,3.85490e+00,
1.55000e+02,3.70927e+00,1.55000e+02,2.82039e+00,
1.60000e+02,2.62194e+00,1.60000e+02,1.78794e+00,
1.65000e+02,1.59965e+00,1.65000e+02,7.06101e-01,
1.70000e+02,4.94658e-01,1.70000e+02,-4.86441e-01,
1.75000e+02,-7.05607e-01,1.75000e+02,-1.74834e+00,
1.80000e+02,-1.99389e+00,1.80000e+02,-2.94923e+00,
1.85000e+02,-3.13246e+00,1.85000e+02,-4.16869e+00,
1.90000e+02,-3.99539e+00,1.90000e+02,-5.25834e+00,
1.95000e+02,-5.24047e+00,1.95000e+02,-6.09864e+00,
2.00000e+02,-6.35750e+00,2.00000e+02,-6.66702e+00,
2.05000e+02,-7.23494e+00,2.05000e+02,-6.78899e+00,
2.10000e+02,-7.89065e+00,2.10000e+02,-6.84783e+00,
2.15000e+02,-8.60578e+00,2.15000e+02,-7.52279e+00,
2.20000e+02,-8.31230e+00,2.20000e+02,-8.19057e+00,
2.25000e+02,-9.70844e+00,2.25000e+02,-8.29029e+00,
2.30000e+02,-9.23331e+00,2.30000e+02,-8.49670e+00,
2.35000e+02,-1.07287e+01,2.35000e+02,-8.12874e+00,
2.40000e+02,-1.07323e+01,2.40000e+02,-8.22857e+00,
2.45000e+02,-1.12523e+01,2.45000e+02,-7.71650e+00,
2.50000e+02,-1.11514e+01,2.50000e+02,-9.14457e+00,
2.55000e+02,-1.12974e+01,2.55000e+02,-8.51480e+00,
2.60000e+02,-1.15054e+01,2.60000e+02,-1.10066e+01,
2.65000e+02,-1.12364e+01,2.65000e+02,-1.21963e+01,
2.70000e+02,-1.01705e+01,2.70000e+02,-1.11820e+01,
2.75000e+02,-6.60665e+00,2.75000e+02,-9.80062e+00,
2.80000e+02,-9.25944e+00,2.80000e+02,-9.80139e+00,
2.85000e+02,-1.41639e+01,2.85000e+02,-9.85484e+00,
2.90000e+02,-9.72989e+00,2.90000e+02,-8.98655e+00,
2.95000e+02,-8.88775e+00,2.95000e+02,-8.45847e+00,
3.00000e+02,-8.30959e+00,3.00000e+02,-8.32161e+00,
3.05000e+02,-7.96212e+00,3.05000e+02,-8.21279e+00,
3.10000e+02,-7.63818e+00,3.10000e+02,-6.28778e+00,
3.15000e+02,-6.49781e+00,3.15000e+02,-6.27079e+00,
3.20000e+02,-4.81107e+00,3.20000e+02,-6.74655e+00,
3.25000e+02,-5.83060e+00,3.25000e+02,-5.54602e+00,
3.30000e+02,-6.08476e+00,3.30000e+02,-4.91819e+00,
3.35000e+02,-5.59998e+00,3.35000e+02,-4.89066e+00,
3.40000e+02,-4.42364e+00,3.40000e+02,-4.88754e+00,
3.45000e+02,-4.43583e+00,3.45000e+02,-4.05628e+00,
3.50000e+02,-3.29653e+00,3.50000e+02,-3.80091e+00,
3.55000e+02,-2.84430e+00,3.55000e+02,-3.52536e+00,
0.00000e+00,-1.93971e+00,0.00000e+00,-2.89281e+00,
5.00000e+00,-1.16749e+00,5.00000e+00,-2.16914e+00,
1.00000e+01,-4.70847e-01,1.00000e+01,-1.17981e+00,
1.50000e+01,3.33289e-01,1.50000e+01,-3.56276e-01,
2.00000e+01,1.23645e+00,2.00000e+01,4.14624e-01,
2.50000e+01,1.99560e+00,2.50000e+01,1.31029e+00,
3.00000e+01,2.72989e+00,3.00000e+01,2.06491e+00,
3.50000e+01,3.44250e+00,3.50000e+01,2.77750e+00,
4.00000e+01,4.17722e+00,4.00000e+01,3.45749e+00,
4.50000e+01,4.90699e+00,4.50000e+01,4.14060e+00,
5.00000e+01,5.61104e+00,5.00000e+01,4.82686e+00,
5.50000e+01,6.25799e+00,5.50000e+01,5.49715e+00,
6.00000e+01,6.86602e+00,6.00000e+01,6.09716e+00,
6.50000e+01,7.27967e+00,6.50000e+01,6.65539e+00,
7.00000e+01,7.75499e+00,7.00000e+01,7.10624e+00,
7.50000e+01,8.04609e+00,7.50000e+01,7.46803e+00,
8.00000e+01,8.36869e+00,8.00000e+01,7.73014e+00,
8.50000e+01,8.70873e+00,8.50000e+01,7.94183e+00,
9.00000e+01,8.90318e+00,9.00000e+01,8.20381e+00,
9.50000e+01,9.24307e+00,9.50000e+01,8.39592e+00,
1.00000e+02,9.26048e+00,1.00000e+02,8.45674e+00,
1.05000e+02,9.38343e+00,1.05000e+02,8.52705e+00,
1.10000e+02,9.30276e+00,1.10000e+02,8.41903e+00,
1.15000e+02,9.19881e+00,1.15000e+02,8.33780e+00,
1.20000e+02,8.90604e+00,1.20000e+02,8.01814e+00,
1.25000e+02,8.53284e+00,1.25000e+02,7.61152e+00,
1.30000e+02,8.07648e+00,1.30000e+02,7.09567e+00,
1.35000e+02,7.40130e+00,1.35000e+02,6.52643e+00,
1.40000e+02,6.72273e+00,1.40000e+02,5.77482e+00,
1.45000e+02,5.79550e+00,1.45000e+02,4.81858e+00,
1.50000e+02,4.80392e+00,1.50000e+02,3.79769e+00,
1.55000e+02,3.70052e+00,1.55000e+02,2.75224e+00,
1.60000e+02,2.61839e+00,1.60000e+02,1.71420e+00,
1.65000e+02,1.59085e+00,1.65000e+02,6.20030e-01,
1.70000e+02,4.80291e-01,1.70000e+02,-5.67579e-01,
1.75000e+02,-7.30301e-01,1.75000e+02,-1.80722e+00,
1.80000e+02,-2.03105e+00,1.80000e+02,-2.96490e+00,
1.85000e+02,-3.21361e+00,1.85000e+02,-4.16752e+00,
1.90000e+02,-4.04804e+00,1.90000e+02,-5.26956e+00,
1.95000e+02,-5.20944e+00,1.95000e+02,-6.13041e+00,
2.00000e+02,-6.26855e+00,2.00000e+02,-6.72071e+00,
2.05000e+02,-7.06177e+00,2.05000e+02,-6.69871e+00,
2.10000e+02,-7.57696e+00,2.10000e+02,-6.50340e+00,
2.15000e+02,-8.07604e+00,2.15000e+02,-7.09050e+00,
2.20000e+02,-9.29366e+00,2.20000e+02,-7.81768e+00,
2.25000e+02,-9.91920e+00,2.25000e+02,-7.99713e+00,
2.30000e+02,-1.02560e+01,2.30000e+02,-8.17689e+00,
2.35000e+02,-1.13429e+01,2.35000e+02,-8.90416e+00,
2.40000e+02,-1.16425e+01,2.40000e+02,-9.70513e+00,
2.45000e+02,-1.17496e+01,2.45000e+02,-9.87640e+00,
2.50000e+02,-1.16800e+01,2.50000e+02,-1.11973e+01,
2.55000e+02,-1.18871e+01,2.55000e+02,-2.14288e+00,
2.60000e+02,-1.62713e+01,2.60000e+02,-8.91318e+00,
2.65000e+02,-5.39870e+00,2.65000e+02,-1.08352e+01,
2.70000e+02,-5.79727e+00,2.70000e+02,-1.00814e+01,
2.75000e+02,-5.35690e+00,2.75000e+02,-9.61152e+00,
2.80000e+02,-9.93161e+00,2.80000e+02,-8.96060e+00,
2.85000e+02,-7.59130e+00,2.85000e+02,-9.11263e+00,
2.90000e+02,-8.66047e+00,2.90000e+02,-8.68100e+00,
2.95000e+02,-1.03889e+01,2.95000e+02,-8.21482e+00,
3.00000e+02,-8.78466e+00,3.00000e+02,-7.97750e+00,
3.05000e+02,-8.60700e+00,3.05000e+02,-7.79087e+00,
3.10000e+02,-9.74240e+00,3.10000e+02,-5.94198e+00,
3.15000e+02,-6.39676e+00,3.15000e+02,-5.97784e+00,
3.20000e+02,-6.16232e+00,3.20000e+02,-6.60997e+00,
3.25000e+02,-6.13397e+00,3.25000e+02,-5.45296e+00,
3.30000e+02,-5.78270e+00,3.30000e+02,-4.69931e+00,
3.35000e+02,-5.47339e+00,3.35000e+02,-4.70010e+00,
3.40000e+02,-4.25716e+00,3.40000e+02,-4.73734e+00,
3.45000e+02,-4.35132e+00,3.45000e+02,-3.92486e+00,
3.50000e+02,-3.29747e+00,3.50000e+02,-3.68631e+00,
3.55000e+02,-2.86204e+00,3.55000e+02,-3.34479e+00,
0.00000e+00,-1.94858e+00,0.00000e+00,-2.69108e+00,
5.00000e+00,-1.16737e+00,5.00000e+00,-2.11860e+00,
1.00000e+01,-4.88383e-01,1.00000e+01,-1.25389e+00,
1.50000e+01,3.23855e-01,1.50000e+01,-3.36480e-01,
2.00000e+01,1.18275e+00,2.00000e+01,4.32786e-01,
2.50000e+01,1.96233e+00,2.50000e+01,1.32373e+00,
3.00000e+01,2.69048e+00,3.00000e+01,2.06541e+00,
3.50000e+01,3.40806e+00,3.50000e+01,2.76284e+00,
4.00000e+01,4.14088e+00,4.00000e+01,3.42786e+00,
4.50000e+01,4.87270e+00,4.50000e+01,4.10969e+00,
5.00000e+01,5.58612e+00,5.00000e+01,4.79673e+00,
5.50000e+01,6.23725e+00,5.50000e+01,5.47638e+00,
6.00000e+01,6.85544e+00,6.00000e+01,6.08405e+00,
6.50000e+01,7.27410e+00,6.50000e+01,6.63616e+00,
7.00000e+01,7.75090e+00,7.00000e+01,7.09366e+00,
7.50000e+01,8.04438e+00,7.50000e+01,7.44128e+00,
8.00000e+01,8.36391e+00,8.00000e+01,7.72478e+00,
8.50000e+01,8.70447e+00,8.50000e+01,7.91985e+00,
9.00000e+01,8.89416e+00,9.00000e+01,8.18947e+00,
9.50000e+01,9.24150e+00,9.50000e+01,8.38337e+00,
1.00000e+02,9.24968e+00,1.00000e+02,8.43552e+00,
1.05000e+02,9.39203e+00,1.05000e+02,8.52471e+00,
1.10000e+02,9.29000e+00,1.10000e+02,8.38721e+00,
1.15000e+02,9.20324e+00,1.15000e+02,8.31162e+00,
1.20000e+02,8.90307e+00,1.20000e+02,7.98113e+00,
1.25000e+02,8.53665e+00,1.25000e+02,7.56846e+00,
1.30000e+02,8.06422e+00,1.30000e+02,7.05610e+00,
1.35000e+02,7.39984e+00,1.35000e+02,6.45383e+00,
1.40000e+02,6.72237e+00,1.40000e+02,5.70388e+00,
1.45000e+02,5.79380e+00,1.45000e+02,4.73835e+00,
1.50000e+02,4.80380e+00,1.50000e+02,3.72814e+00,
1.55000e+02,3.69502e+00,1.55000e+02,2.69703e+00,
1.60000e+02,2.60759e+00,1.60000e+02,1.66459e+00,
1.65000e+02,1.57503e+00,1.65000e+02,5.60558e-01,
1.70000e+02,4.61763e-01,1.70000e+02,-6.37933e-01,
1.75000e+02,-7.48957e-01,1.75000e+02,-1.85521e+00,
1.80000e+02,-2.04115e+00,1.80000e+02,-2.98565e+00,
1.85000e+02,-3.25572e+00,1.85000e+02,-4.14946e+00,
1.90000e+02,-4.05431e+00,1.90000e+02,-5.26090e+00,
1.95000e+02,-5.20611e+00,1.95000e+02,-6.13877e+00,
2.00000e+02,-6.38516e+00,2.00000e+02,-6.68538e+00,
2.05000e+02,-7.29381e+00,2.05000e+02,-6.63721e+00,
2.10000e+02,-7.87105e+00,2.10000e+02,-6.69431e+00,
2.15000e+02,-8.26097e+00,2.15000e+02,-7.22384e+00,
2.20000e+02,-8.91293e+00,2.20000e+02,-7.65320e+00,
2.25000e+02,-7.92449e+00,2.25000e+02,-7.63797e+00,
2.30000e+02,-9.01706e+00,2.30000e+02,-7.93059e+00,
2.35000e+02,-1.02452e+01,2.35000e+02,-1.01035e+01,
2.40000e+02,-1.04461e+01,2.40000e+02,-1.10903e+01,
2.45000e+02,-1.09286e+01,2.45000e+02,-1.03798e+01,
2.50000e+02,-1.11821e+01,2.50000e+02,-9.76470e+00,
2.55000e+02,-1.14477e+01,2.55000e+02,-8.71572e+00,
2.60000e+02,-1.16662e+01,2.60000e+02,-7.24275e+00,
2.65000e+02,-1.17821e+01,2.65000e+02,-6.79072e+00,
2.70000e+02,-8.99859e+00,2.70000e+02,-8.48129e+00,
2.75000e+02,-8.59769e+00,2.75000e+02,-9.23137e+00,
2.80000e+02,-7.43337e+00,2.80000e+02,-9.27922e+00,
2.85000e+02,-9.21715e+00,2.85000e+02,-9.46204e+00,
2.90000e+02,-9.54317e+00,2.90000e+02,-9.71043e+00,
2.95000e+02,-1.14225e+01,2.95000e+02,-8.89504e+00,
3.00000e+02,-5.81990e+00,3.00000e+02,-8.02537e+00,
3.05000e+02,-8.29792e+00,3.05000e+02,-8.25245e+00,
3.10000e+02,-7.38242e+00,3.10000e+02,-6.68173e+00,
3.15000e+02,-7.84503e+00,3.15000e+02,-6.07833e+00,
3.20000e+02,-6.86932e+00,3.20000e+02,-6.55928e+00,
3.25000e+02,-5.69881e+00,3.25000e+02,-5.52135e+00,
3.30000e+02,-5.54066e+00,3.30000e+02,-4.81382e+00,
3.35000e+02,-5.61349e+00,3.35000e+02,-4.78663e+00,
3.40000e+02,-4.68261e+00,3.40000e+02,-4.84217e+00,
3.45000e+02,-4.73080e+00,3.45000e+02,-4.06777e+00,
3.50000e+02,-3.55461e+00,3.50000e+02,-3.70994e+00,
3.55000e+02,-3.09749e+00,3.55000e+02,-3.45086e+00,
0.00000e+00,-2.11036e+00,0.00000e+00,-2.73299e+00,
5.00000e+00,-1.27257e+00,5.00000e+00,-2.10513e+00,
1.00000e+01,-5.71479e-01,1.00000e+01,-1.31915e+00,
1.50000e+01,2.49951e-01,1.50000e+01,-5.15079e-01,
2.00000e+01,1.15209e+00,2.00000e+01,3.15607e-01,
2.50000e+01,1.93790e+00,2.50000e+01,1.18776e+00,
3.00000e+01,2.68483e+00,3.00000e+01,1.97966e+00,
3.50000e+01,3.40721e+00,3.50000e+01,2.70581e+00,
4.00000e+01,4.14810e+00,4.00000e+01,3.40333e+00,
4.50000e+01,4.88578e+00,4.50000e+01,4.09068e+00,
5.00000e+01,5.59370e+00,5.00000e+01,4.77952e+00,
5.50000e+01,6.24682e+00,5.50000e+01,5.44943e+00,
6.00000e+01,6.86046e+00,6.00000e+01,6.05835e+00,
6.50000e+01,7.26785e+00,6.50000e+01,6.60931e+00,
7.00000e+01,7.75004e+00,7.00000e+01,7.07580e+00,
7.50000e+01,8.04797e+00,7.50000e+01,7.41146e+00,
8.00000e+01,8.36364e+00,8.00000e+01,7.71280e+00,
8.50000e+01,8.71079e+00,8.50000e+01,7.89903e+00,
9.00000e+01,8.89435e+00,9.00000e+01,8.16983e+00,
9.50000e+01,9.25610e+00,9.50000e+01,8.37169e+00,
1.00000e+02,9.25187e+00,1.00000e+02,8.42735e+00,
1.05000e+02,9.40133e+00,1.05000e+02,8.49765e+00,
1.10000e+02,9.29775e+00,1.10000e+02,8.40518e+00,
1.15000e+02,9.21657e+00,1.15000e+02,8.28439e+00,
1.20000e+02,8.91924e+00,1.20000e+02,7.99995e+00,
1.25000e+02,8.55644e+00,1.25000e+02,7.55546e+00,
1.30000e+02,8.09485e+00,1.30000e+02,7.04647e+00,
1.35000e+02,7.43630e+00,1.35000e+02,6.45202e+00,
1.40000e+02,6.75808e+00,1.40000e+02,5.68237e+00,
1.45000e+02,5.82308e+00,1.45000e+02,4.70460e+00,
1.50000e+02,4.84372e+00,1.50000e+02,3.68977e+00,
1.55000e+02,3.73534e+00,1.55000e+02,2.65612e+00,
1.60000e+02,2.64435e+00,1.60000e+02,1.61884e+00,
1.65000e+02,1.61066e+00,1.65000e+02,5.05277e-01,
1.70000e+02,4.99956e-01,1.70000e+02,-6.98570e-01,
1.75000e+02,-7.15269e-01,1.75000e+02,-1.92093e+00,
1.80000e+02,-2.01406e+00,1.80000e+02,-3.05832e+00,
1.85000e+02,-3.20466e+00,1.85000e+02,-4.22712e+00,
1.90000e+02,-4.03844e+00,1.90000e+02,-5.34033e+00,
1.95000e+02,-5.24962e+00,1.95000e+02,-6.25882e+00,
2.00000e+02,-6.36821e+00,2.00000e+02,-6.83378e+00,
2.05000e+02,-7.24566e+00,2.05000e+02,-6.42460e+00,
2.10000e+02,-7.82516e+00,2.10000e+02,-6.55835e+00,
2.15000e+02,-8.34686e+00,2.15000e+02,-7.24126e+00,
2.20000e+02,-8.91776e+00,2.20000e+02,-7.64542e+00,
2.25000e+02,-8.81653e+00,2.25000e+02,-7.63467e+00,
2.30000e+02,-8.17506e+00,2.30000e+02,-7.33946e+00,
2.35000e+02,-1.51717e+01,2.35000e+02,-8.64437e+00,
2.40000e+02,-1.30292e+01,2.40000e+02,-1.00193e+01,
2.45000e+02,-1.27606e+01,2.45000e+02,-8.11350e+00,
2.50000e+02,-1.29535e+01,2.50000e+02,-6.35240e+00,
2.55000e+02,-1.27405e+01,2.55000e+02,-5.78508e+00,
2.60000e+02,-1.25771e+01,2.60000e+02,-7.50185e+00,
2.65000e+02,-1.18243e+01,2.65000e+02,-8.88409e+00,
2.70000e+02,-1.03242e+01,2.70000e+02,-9.11142e+00,
