Export File Created with QBlade v0.96 64bit on 03.07.2020 at 15:46:19
TSR4.5 solidity=0.10 UA VL ICS1.1 WRF0.45 MW3,TSR4.5 solidity=0.10 UA VL ICS1.1 WRF0.45 MW3,
Azimuthal Position Blade 1 [deg],Total Normal Load Blade 1 [N],
1.65000e+02,1.14430e+02,
1.70000e+02,-3.71908e+02,
1.75000e+02,-1.19948e+03,
1.80000e+02,-1.70470e+03,
1.85000e+02,-1.77989e+03,
1.90000e+02,-2.29931e+03,
1.95000e+02,-2.66619e+03,
2.00000e+02,-3.02275e+03,
2.05000e+02,-3.37525e+03,
2.10000e+02,-2.84404e+03,
2.15000e+02,-1.60106e+02,
2.20000e+02,-4.07658e+03,
2.25000e+02,-2.45207e+03,
2.30000e+02,-3.26417e+03,
2.35000e+02,-2.83874e+03,
2.40000e+02,-2.74460e+03,
2.45000e+02,-2.48012e+03,
2.50000e+02,-2.21132e+03,
2.55000e+02,-2.06298e+03,
2.60000e+02,-2.32353e+03,
2.65000e+02,-2.40507e+03,
2.70000e+02,-2.53344e+03,
2.75000e+02,-2.64782e+03,
2.80000e+02,-2.60495e+03,
2.85000e+02,-1.06457e+03,
2.90000e+02,-3.87329e+02,
2.95000e+02,-6.60099e+03,
3.00000e+02,-2.66792e+03,
3.05000e+02,-6.14261e+03,
3.10000e+02,-2.97360e+03,
3.15000e+02,-5.19438e+03,
3.20000e+02,-3.43163e+03,
3.25000e+02,-4.03239e+03,
3.30000e+02,-3.93315e+03,
3.35000e+02,-3.80504e+03,
3.40000e+02,-3.70816e+03,
3.45000e+02,-3.67271e+03,
3.50000e+02,-3.90176e+03,
3.55000e+02,-3.71925e+03,
0.00000e+00,-2.57983e+03,
5.00000e+00,-3.60445e+03,
1.00000e+01,-1.46273e+03,
1.50000e+01,-1.43518e+03,
2.00000e+01,1.43948e+02,
2.50000e+01,4.41528e+02,
3.00010e+01,1.76833e+03,
3.50010e+01,2.15588e+03,
4.00010e+01,3.27997e+03,
4.50010e+01,3.38779e+03,
5.00010e+01,3.76454e+03,
5.50010e+01,3.92870e+03,
6.00010e+01,4.11114e+03,
6.50010e+01,4.22435e+03,
7.00010e+01,4.99558e+03,
7.50010e+01,4.78836e+03,
8.00010e+01,6.47105e+03,
8.50010e+01,4.35705e+03,
9.00010e+01,7.11480e+03,
9.50010e+01,3.44859e+03,
1.00001e+02,7.20614e+03,
1.05001e+02,2.86983e+03,
1.10001e+02,6.46994e+03,
1.15001e+02,2.51961e+03,
1.20001e+02,5.41780e+03,
1.25001e+02,2.31141e+03,
1.30001e+02,4.33540e+03,
1.35001e+02,1.93959e+03,
1.40001e+02,2.34480e+03,
1.45001e+02,2.00522e+03,
1.50001e+02,1.72796e+03,
1.55001e+02,1.53191e+03,
1.60001e+02,8.29286e+02,
1.65001e+02,4.09699e+02,
1.70001e+02,-1.77130e+02,
1.75001e+02,-7.04930e+02,
1.80001e+02,-1.43207e+03,
1.85001e+02,-1.86673e+03,
1.90001e+02,-2.21053e+03,
1.95001e+02,-2.31485e+03,
2.00001e+02,-2.35360e+03,
2.05001e+02,-2.82605e+03,
2.10001e+02,-2.50935e+03,
2.15001e+02,-1.94961e+03,
2.20001e+02,-3.03545e+03,
2.25001e+02,-3.11531e+03,
2.30001e+02,-3.49385e+03,
2.35001e+02,-3.76887e+03,
2.40001e+02,-3.66874e+03,
2.45001e+02,-1.44529e+03,
2.50001e+02,-5.72053e+02,
2.55001e+02,3.37131e+03,
2.60001e+02,2.71403e+03,
2.65001e+02,2.06983e+03,
2.70001e+02,-1.47053e+03,
2.75001e+02,-2.41201e+03,
2.80001e+02,-3.13172e+03,
2.85001e+02,-5.66926e+03,
2.90001e+02,-1.99030e+03,
2.95001e+02,-3.16199e+03,
3.00001e+02,-4.73499e+03,
3.05001e+02,-3.55025e+03,
3.10001e+02,-6.42116e+03,
3.15001e+02,-3.77949e+03,
3.20001e+02,-6.83387e+03,
3.25001e+02,-3.51304e+03,
3.30001e+02,-4.38873e+03,
3.35001e+02,-3.87107e+03,
3.40001e+02,-3.93875e+03,
3.45001e+02,-3.89138e+03,
3.50001e+02,-3.97809e+03,
3.55001e+02,-3.72450e+03,
1.00000e-03,-2.90054e+03,
5.00100e+00,-3.56980e+03,
1.00010e+01,-1.23488e+03,
1.50010e+01,-1.39147e+03,
2.00010e+01,2.28336e+02,
2.50010e+01,4.08776e+02,
3.00010e+01,1.71639e+03,
3.50010e+01,2.10305e+03,
4.00010e+01,3.23069e+03,
4.50010e+01,3.50912e+03,
5.00010e+01,3.81759e+03,
5.50010e+01,4.01907e+03,
6.00010e+01,4.18768e+03,
6.50010e+01,4.27848e+03,
7.00010e+01,5.27693e+03,
7.50010e+01,4.13086e+03,
8.00010e+01,6.94255e+03,
8.50010e+01,3.72442e+03,
9.00010e+01,7.59097e+03,
9.50010e+01,3.82480e+03,
1.00001e+02,6.80904e+03,
1.05001e+02,2.80673e+03,
1.10001e+02,6.14894e+03,
1.15001e+02,2.53262e+03,
1.20001e+02,5.20780e+03,
1.25001e+02,2.28443e+03,
1.30001e+02,4.18717e+03,
1.35001e+02,1.90164e+03,
1.40001e+02,2.26053e+03,
1.45001e+02,1.90147e+03,
1.50001e+02,1.61226e+03,
1.55001e+02,1.30968e+03,
1.60001e+02,6.48297e+02,
1.65001e+02,1.93029e+02,
1.70001e+02,-3.62612e+02,
1.75001e+02,-7.94378e+02,
1.80001e+02,-1.38991e+03,
1.85001e+02,-1.71426e+03,
1.90001e+02,-2.08761e+03,
1.95001e+02,-2.51298e+03,
2.00001e+02,-5.04157e+03,
2.05001e+02,-5.08594e+03,
2.10001e+02,-3.18666e+03,
2.15001e+02,-2.54021e+03,
2.20001e+02,-2.46703e+03,
2.25001e+02,-2.22698e+03,
2.30001e+02,-2.13331e+03,
2.35001e+02,-2.21458e+03,
2.40001e+02,-2.25472e+03,
2.45001e+02,-3.85122e+03,
2.50001e+02,-2.62459e+03,
2.55001e+02,-6.10336e+03,
2.60001e+02,-3.03576e+03,
2.65001e+02,-8.27161e+03,
2.70001e+02,-9.13922e+03,
2.75001e+02,-7.87068e+03,
2.80001e+02,-6.28388e+03,
2.85001e+02,-5.03344e+03,
2.90001e+02,-3.88069e+03,
2.95001e+02,-3.05916e+03,
3.00001e+02,-4.14028e+03,
3.05001e+02,-4.45277e+03,
3.10001e+02,-2.27410e+03,
3.15001e+02,-5.06092e+03,
3.20001e+02,-3.34499e+03,
3.25001e+02,-3.83116e+03,
3.30001e+02,-3.90755e+03,
3.35001e+02,-3.72275e+03,
3.40001e+02,-3.77366e+03,
3.45001e+02,-3.90054e+03,
3.50001e+02,-3.69289e+03,
3.55001e+02,-3.34395e+03,
1.00000e-03,-3.27866e+03,
5.00100e+00,-1.72219e+03,
1.00010e+01,-1.70498e+03,
1.50010e+01,-4.04603e+02,
2.00010e+01,-9.38880e+01,
2.50010e+01,1.00781e+03,
3.00010e+01,1.63523e+03,
3.50010e+01,2.61173e+03,
4.00010e+01,3.23450e+03,
4.50010e+01,3.58482e+03,
5.00010e+01,3.89658e+03,
5.50010e+01,4.12513e+03,
6.00010e+01,4.30947e+03,
6.50010e+01,4.41039e+03,
7.00010e+01,6.45868e+03,
7.50010e+01,4.00847e+03,
8.00010e+01,7.49875e+03,
8.50010e+01,3.61378e+03,
9.00010e+01,7.14490e+03,
9.50010e+01,3.28535e+03,
1.00001e+02,7.05649e+03,
1.05001e+02,2.96985e+03,
1.10001e+02,6.51344e+03,
1.15001e+02,2.56393e+03,
1.20001e+02,5.60404e+03,
1.25001e+02,2.22037e+03,
1.30001e+02,4.50252e+03,
1.35001e+02,1.91411e+03,
1.40001e+02,2.37773e+03,
1.45001e+02,2.00675e+03,
1.50001e+02,1.65013e+03,
1.55001e+02,9.29411e+02,
1.60001e+02,5.05578e+01,
1.65001e+02,-4.98773e+02,
1.70001e+02,-5.25938e+02,
1.75001e+02,-1.42664e+03,
1.80001e+02,-1.92261e+03,
1.85001e+02,-2.32750e+03,
1.90001e+02,-2.14707e+03,
1.95001e+02,-2.49408e+03,
2.00001e+02,-5.06152e+03,
2.05001e+02,-2.93574e+03,
2.10001e+02,-3.78686e+03,
2.15001e+02,-5.33050e+01,
2.20001e+02,-2.99526e+03,
2.25001e+02,-3.34037e+03,
2.30001e+02,-3.23678e+03,
2.35001e+02,-4.60710e+03,
2.40001e+02,-1.93829e+03,
2.45001e+02,-2.67144e+03,
2.50001e+02,-2.64211e+03,
2.55001e+02,-2.33068e+03,
2.60001e+02,-1.69594e+03,
2.65001e+02,-1.96220e+03,
2.70001e+02,-2.64717e+03,
2.75001e+02,-3.09014e+03,
2.80001e+02,-2.69044e+03,
2.85001e+02,-2.71256e+03,
2.90001e+02,-4.87371e+03,
2.95001e+02,-3.08855e+03,
3.00001e+02,-5.74764e+03,
3.05001e+02,-3.18176e+03,
3.10001e+02,-5.76473e+03,
3.15001e+02,-3.32526e+03,
3.20001e+02,-3.90992e+03,
3.25001e+02,-3.68207e+03,
3.30001e+02,-3.84103e+03,
3.35001e+02,-3.84142e+03,
3.40001e+02,-3.91468e+03,
3.45001e+02,-4.01234e+03,
3.50001e+02,-3.76215e+03,
3.55001e+02,-3.49989e+03,
1.00000e-03,-3.39635e+03,
5.00100e+00,-2.79776e+03,
1.00010e+01,-2.08961e+03,
1.50010e+01,-9.22718e+02,
2.00010e+01,-3.37557e+02,
2.50010e+01,5.60090e+02,
3.00010e+01,1.32947e+03,
3.50010e+01,2.17108e+03,
4.00010e+01,2.89751e+03,
4.50010e+01,3.45106e+03,
5.00010e+01,3.75654e+03,
5.50010e+01,3.95962e+03,
6.00010e+01,4.16348e+03,
6.50010e+01,4.25682e+03,
7.00010e+01,5.36727e+03,
7.50010e+01,4.10072e+03,
8.00010e+01,7.03505e+03,
8.50010e+01,3.65188e+03,
9.00010e+01,7.55904e+03,
9.50010e+01,3.32646e+03,
1.00001e+02,7.33853e+03,
1.05001e+02,2.82626e+03,
1.10001e+02,6.50622e+03,
1.15001e+02,2.50558e+03,
1.20001e+02,5.43697e+03,
1.25001e+02,2.31000e+03,
1.30001e+02,4.36244e+03,
1.35001e+02,1.95394e+03,
1.40001e+02,2.38366e+03,
1.45001e+02,2.02426e+03,
1.50001e+02,1.66733e+03,
1.55001e+02,1.24555e+03,
1.60001e+02,6.57053e+02,
1.65001e+02,1.09738e+02,
1.70001e+02,-6.20118e+02,
1.75001e+02,-1.47390e+03,
1.80001e+02,-1.66395e+03,
1.85001e+02,-1.81021e+03,
1.90001e+02,-2.09497e+03,
1.95001e+02,-2.32999e+03,
2.00001e+02,-2.37055e+03,
2.05001e+02,-2.16211e+03,
2.10001e+02,-1.60460e+03,
2.15001e+02,-2.54927e+03,
2.20001e+02,-4.59799e+03,
2.25001e+02,-6.60296e+03,
2.30001e+02,-2.52640e+03,
2.35001e+02,-2.61707e+03,
2.40001e+02,-2.30965e+03,
2.45001e+02,-2.49214e+03,
2.50001e+02,-2.48355e+03,
2.55001e+02,-2.38903e+03,
2.60001e+02,-1.06634e+03,
2.65001e+02,1.96314e+03,
2.70001e+02,2.74348e+03,
2.75001e+02,4.15260e+02,
2.80001e+02,-1.18154e+02,
2.85001e+02,-2.60240e+03,
2.90001e+02,-3.19172e+03,
2.95001e+02,-2.67344e+03,
3.00001e+02,-6.93336e+03,
3.05001e+02,-3.14366e+03,
3.10001e+02,-6.83879e+03,
3.15001e+02,-3.68662e+03,
3.20001e+02,-7.32795e+03,
3.25001e+02,-3.43567e+03,
3.30001e+02,-7.01100e+03,
3.35001e+02,-3.27896e+03,
3.40001e+02,-4.33285e+03,
3.45001e+02,-3.89436e+03,
3.50001e+02,-3.92908e+03,
3.55001e+02,-3.47007e+03,
1.00000e-03,-3.48740e+03,
5.00100e+00,-3.17683e+03,
1.00010e+01,-1.61491e+03,
1.50010e+01,-1.16674e+03,
2.00010e+01,6.11255e+01,
2.50010e+01,5.33357e+02,
3.00010e+01,1.63881e+03,
3.50010e+01,2.13799e+03,
4.00010e+01,3.17799e+03,
4.50010e+01,3.34995e+03,
5.00010e+01,3.75219e+03,
5.50010e+01,4.00741e+03,
6.00010e+01,4.13294e+03,
6.50010e+01,4.24130e+03,
7.00010e+01,5.23184e+03,
7.50010e+01,4.06239e+03,
8.00010e+01,6.85881e+03,
8.50010e+01,3.59116e+03,
9.00010e+01,7.31136e+03,
9.50010e+01,3.24947e+03,
1.00001e+02,7.05425e+03,
1.05001e+02,2.82186e+03,
1.10001e+02,6.26268e+03,
1.15001e+02,2.41874e+03,
1.20001e+02,5.18004e+03,
1.25001e+02,2.11203e+03,
1.30001e+02,4.17931e+03,
1.35001e+02,1.90946e+03,
1.40001e+02,2.36450e+03,
1.45001e+02,1.88176e+03,
1.50001e+02,1.71693e+03,
1.55001e+02,1.36659e+03,
1.60001e+02,5.85577e+02,
1.65001e+02,1.72155e+02,
1.70001e+02,-6.55169e+02,
1.75001e+02,-1.26700e+03,
1.80001e+02,-1.83713e+03,
1.85001e+02,-2.22341e+03,
1.90001e+02,-3.15000e+03,
1.95001e+02,-2.17248e+03,
2.00001e+02,-4.38519e+03,
2.05001e+02,-2.72005e+03,
2.10001e+02,-3.92530e+03,
2.15001e+02,-1.83811e+01,
2.20001e+02,-2.80009e+03,
2.25001e+02,-2.07542e+03,
2.30001e+02,5.73747e+01,
2.35001e+02,1.32778e+03,
2.40001e+02,4.01460e+02,
2.45001e+02,-2.58144e+03,
2.50001e+02,-2.77201e+03,
2.55001e+02,-3.34719e+03,
2.60001e+02,-3.54504e+03,
2.65001e+02,-3.38154e+03,
2.70001e+02,-1.00262e+03,
2.75001e+02,-2.42472e+03,
2.80001e+02,3.24602e+03,
2.85001e+02,-2.74979e+03,
2.90001e+02,2.34560e+02,
2.95001e+02,-3.76578e+03,
3.00001e+02,-3.00825e+03,
3.05001e+02,-3.09969e+03,
3.10001e+02,-2.74642e+03,
3.15001e+02,-4.64147e+03,
3.20001e+02,-3.54111e+03,
3.25001e+02,-6.30864e+03,
3.30001e+02,-3.70175e+03,
3.35001e+02,-4.90276e+03,
3.40001e+02,-3.83668e+03,
3.45001e+02,-4.13262e+03,
3.50001e+02,-3.55161e+03,
3.55001e+02,-3.80297e+03,
1.00000e-03,-3.41145e+03,
5.00100e+00,-2.18971e+03,
1.00010e+01,-1.96929e+03,
1.50010e+01,-4.70431e+02,
2.00010e+01,-1.50796e+02,
2.50010e+01,1.01785e+03,
3.00010e+01,1.56770e+03,
3.50010e+01,2.56019e+03,
4.00010e+01,3.09762e+03,
4.50010e+01,3.50423e+03,
5.00010e+01,3.76774e+03,
5.50010e+01,4.03974e+03,
6.00010e+01,4.19293e+03,
6.50010e+01,4.29214e+03,
7.00010e+01,5.61262e+03,
7.50010e+01,4.04080e+03,
8.00010e+01,7.13789e+03,
8.50010e+01,3.74767e+03,
9.00010e+01,7.75527e+03,
9.50010e+01,3.33187e+03,
1.00001e+02,6.76852e+03,
1.05001e+02,2.83257e+03,
1.10001e+02,6.22464e+03,
1.15001e+02,2.55530e+03,
1.20001e+02,5.42183e+03,
1.25001e+02,2.25432e+03,
1.30001e+02,4.45645e+03,
1.35001e+02,1.95947e+03,
1.40001e+02,2.42415e+03,
1.45001e+02,1.84217e+03,
1.50001e+02,1.59009e+03,
1.55001e+02,9.22798e+02,
1.60001e+02,1.77445e+02,
1.65001e+02,-2.45599e+02,
1.70001e+02,-7.31058e+02,
1.75001e+02,-1.46792e+03,
1.80001e+02,-2.07090e+03,
1.85001e+02,-3.63622e+03,
1.90001e+02,-2.39834e+03,
1.95001e+02,-6.59770e+03,
2.00001e+02,-1.01080e+04,
2.05001e+02,-8.60645e+03,
2.10001e+02,-3.12863e+02,
2.15001e+02,-3.73285e+03,
2.20001e+02,-3.38350e+03,
2.25001e+02,-3.60108e+03,
2.30001e+02,1.78947e+03,
2.35001e+02,1.81562e+03,
2.40001e+02,2.93612e+03,
2.45001e+02,8.87006e+02,
2.50001e+02,-5.44797e+02,
2.55001e+02,-2.30007e+03,
2.60001e+02,-8.16656e+03,
2.65001e+02,-3.63623e+03,
2.70001e+02,-9.12327e+03,
2.75001e+02,-3.17692e+03,
2.80001e+02,-8.32917e+03,
2.85001e+02,-2.89490e+03,
2.90001e+02,-2.66130e+03,
2.95001e+02,-2.08892e+03,
3.00001e+02,-2.42066e+03,
3.05001e+02,-2.64995e+03,
3.10001e+02,-3.18877e+03,
3.15001e+02,-5.13929e+03,
3.20001e+02,-3.56023e+03,
3.25001e+02,-4.89432e+03,
3.30001e+02,-3.86782e+03,
3.35001e+02,-3.99920e+03,
3.40001e+02,-3.81967e+03,
3.45001e+02,-3.64709e+03,
3.50001e+02,-3.72373e+03,
3.55001e+02,-3.31571e+03,
1.00000e-03,-3.43378e+03,
5.00100e+00,-2.73944e+03,
1.00010e+01,-1.60265e+03,
1.50010e+01,-1.16612e+03,
2.00010e+01,-1.72737e+02,
2.50010e+01,6.16365e+02,
3.00010e+01,1.50249e+03,
3.50010e+01,2.11488e+03,
4.00010e+01,2.87299e+03,
4.50010e+01,3.24500e+03,
5.00010e+01,3.45564e+03,
5.50010e+01,3.62722e+03,
6.00010e+01,3.75828e+03,
6.50010e+01,3.88446e+03,
7.00010e+01,3.97690e+03,
7.50010e+01,6.01705e+03,
8.00010e+01,3.67630e+03,
8.50010e+01,7.26708e+03,
9.00010e+01,3.42228e+03,
9.50010e+01,7.63227e+03,
1.00001e+02,2.93560e+03,
1.05001e+02,7.08373e+03,
1.10001e+02,2.67458e+03,
1.15001e+02,6.15668e+03,
1.20001e+02,2.53121e+03,
1.25001e+02,5.14841e+03,
1.30001e+02,2.28780e+03,
1.35001e+02,4.07241e+03,
1.40001e+02,1.97761e+03,
1.45001e+02,2.30338e+03,
1.50001e+02,1.76993e+03,
1.55001e+02,1.48227e+03,
1.60001e+02,7.76009e+02,
1.65001e+02,3.19627e+02,
1.70001e+02,-3.02159e+02,
1.75001e+02,-9.60989e+02,
1.80001e+02,-1.67059e+03,
1.85001e+02,-2.09199e+03,
1.90001e+02,-2.80002e+03,
1.95001e+02,-5.80882e+03,
2.00001e+02,-2.35591e+03,
2.05001e+02,-2.48442e+03,
2.10001e+02,-2.73537e+03,
2.15001e+02,-5.94728e+03,
2.20001e+02,-2.66590e+03,
2.25001e+02,-1.76448e+03,
2.30001e+02,-2.44129e+03,
2.35001e+02,-1.75421e+03,
2.40001e+02,-2.39552e+03,
2.45001e+02,-2.69030e+03,
2.50001e+02,-2.79613e+03,
2.55001e+02,-2.89917e+03,
2.60001e+02,-3.15313e+03,
2.65001e+02,-3.49273e+03,
2.70001e+02,-3.55042e+03,
2.75001e+02,-3.24081e+03,
2.80001e+02,-2.96293e+03,
2.85001e+02,-2.69628e+03,
2.90001e+02,-2.54854e+03,
2.95001e+02,-2.56526e+03,
3.00001e+02,-3.61336e+03,
3.05001e+02,-3.98420e+03,
3.10001e+02,-3.55679e+03,
3.15001e+02,-3.88272e+03,
3.20001e+02,-3.79606e+03,
3.25001e+02,-3.83797e+03,
3.30001e+02,-4.01719e+03,
3.35001e+02,-3.91699e+03,
3.40001e+02,-3.90655e+03,
3.45001e+02,-3.99059e+03,
3.50001e+02,-3.82711e+03,
3.55001e+02,-3.61037e+03,
1.00000e-03,-3.18240e+03,
5.00100e+00,-3.32626e+03,
1.00010e+01,-1.33282e+03,
1.50010e+01,-1.10154e+03,
2.00010e+01,2.61063e+02,
2.50010e+01,7.42354e+02,
3.00010e+01,1.97750e+03,
3.50010e+01,2.45352e+03,
4.00010e+01,3.32460e+03,
4.50010e+01,3.50526e+03,
5.00010e+01,3.88490e+03,
5.50010e+01,4.11126e+03,
6.00010e+01,4.23262e+03,
6.50010e+01,4.53744e+03,
7.00010e+01,6.16541e+03,
7.50010e+01,4.01810e+03,
8.00010e+01,7.50861e+03,
8.50010e+01,3.65053e+03,
9.00010e+01,7.94719e+03,
9.50010e+01,3.24589e+03,
1.00001e+02,7.56947e+03,
1.05001e+02,2.77210e+03,
1.10001e+02,6.62511e+03,
1.15001e+02,2.65720e+03,
1.20001e+02,5.63136e+03,
1.25001e+02,2.42651e+03,
1.30001e+02,4.56377e+03,
1.35001e+02,2.19652e+03,
1.40001e+02,2.77791e+03,
1.45001e+02,1.93622e+03,
1.50001e+02,1.80682e+03,
1.55001e+02,1.21641e+03,
1.60001e+02,4.57866e+02,
1.65001e+02,7.90477e+01,
1.70001e+02,-5.46893e+02,
1.75001e+02,-1.06974e+03,
1.80001e+02,-1.66557e+03,
1.85001e+02,-1.98995e+03,
1.90001e+02,-2.31639e+03,
1.95001e+02,-2.65411e+03,
2.00001e+02,-2.73905e+03,
2.05001e+02,-2.73718e+03,
2.10001e+02,-3.11030e+03,
2.15001e+02,-3.10380e+03,
2.20001e+02,-4.84125e+03,
2.25001e+02,-3.08424e+03,
2.30001e+02,-2.84757e-01,
2.35001e+02,-6.25131e+03,
2.40001e+02,-5.08778e+03,
2.45001e+02,-4.82507e+02,
2.50001e+02,-2.61843e+03,
2.55001e+02,-2.78634e+03,
2.60001e+02,-2.96534e+03,
2.65001e+02,-2.20859e+03,
2.70001e+02,-1.35060e+03,
2.75001e+02,5.40836e+02,
2.80001e+02,1.13431e+02,
2.85001e+02,1.18057e+02,
2.90001e+02,-2.06866e+03,
2.95001e+02,-2.51602e+03,
3.00001e+02,-2.74477e+03,
3.05001e+02,-2.05694e+03,
3.10001e+02,-3.11336e+03,
3.15001e+02,-3.57661e+03,
3.20001e+02,-3.63402e+03,
3.25001e+02,-3.86726e+03,
3.30001e+02,-3.79553e+03,
3.35001e+02,-3.83772e+03,
3.40001e+02,-3.70857e+03,
3.45001e+02,-3.80656e+03,
3.50001e+02,-3.28276e+03,
3.55001e+02,-3.64984e+03,
1.00000e-03,-2.62550e+03,
5.00100e+00,-3.31140e+03,
1.00010e+01,-1.56488e+03,
1.50010e+01,-1.26672e+03,
2.00010e+01,3.37431e+01,
2.50010e+01,4.44194e+02,
3.00010e+01,1.66954e+03,
3.50010e+01,2.11542e+03,
4.00010e+01,3.24057e+03,
4.50010e+01,3.48388e+03,
5.00010e+01,3.86381e+03,
5.50010e+01,4.14241e+03,
6.00010e+01,4.27021e+03,
6.50010e+01,5.02710e+03,
7.00010e+01,5.03607e+03,
7.50010e+01,6.62644e+03,
8.00010e+01,5.30019e+03,
8.50010e+01,7.07733e+03,
9.00010e+01,5.30426e+03,
9.50010e+01,6.27467e+03,
1.00001e+02,4.86431e+03,
1.05001e+02,5.21593e+03,
1.10001e+02,4.09796e+03,
1.15001e+02,3.93464e+03,
1.20001e+02,3.43380e+03,
1.25001e+02,3.11790e+03,
1.30001e+02,2.74278e+03,
1.35001e+02,1.80631e+03,
1.40001e+02,1.77072e+03,
1.45001e+02,1.69224e+03,
1.50001e+02,1.53912e+03,
1.55001e+02,1.07579e+03,
1.60001e+02,5.90649e+02,
1.65001e+02,1.12688e+02,
1.70001e+02,-3.33386e+02,
1.75001e+02,-1.05628e+03,
1.80001e+02,-1.68670e+03,
1.85001e+02,-1.72428e+03,
1.90001e+02,-2.06259e+03,
1.95001e+02,-2.32644e+03,
2.00001e+02,-2.23018e+03,
2.05001e+02,-2.25717e+03,
2.10001e+02,-2.56272e+03,
2.15001e+02,-2.90509e+03,
2.20001e+02,-2.77247e+03,
2.25001e+02,-2.80349e+03,
2.30001e+02,-5.56652e+03,
2.35001e+02,-1.88026e+03,
2.40001e+02,-3.30138e+03,
2.45001e+02,-2.74813e+03,
2.50001e+02,-2.98649e+03,
2.55001e+02,-2.97572e+03,
2.60001e+02,-3.05812e+03,
2.65001e+02,-3.17690e+03,
2.70001e+02,-2.91823e+03,
2.75001e+02,-2.54144e+03,
2.80001e+02,-2.90569e+03,
2.85001e+02,-3.19088e+03,
2.90001e+02,-3.34784e+03,
2.95001e+02,-3.38732e+03,
3.00001e+02,-3.44798e+03,
3.05001e+02,-3.54994e+03,
3.10001e+02,-5.33988e+03,
3.15001e+02,-3.86740e+03,
3.20001e+02,-5.43576e+03,
3.25001e+02,-3.93682e+03,
3.30001e+02,-4.34278e+03,
3.35001e+02,-3.82229e+03,
3.40001e+02,-3.57601e+03,
3.45001e+02,-3.46757e+03,
3.50001e+02,-3.46380e+03,
3.55001e+02,-2.91318e+03,
1.00000e-03,-3.04630e+03,
5.00100e+00,-1.97880e+03,
1.00010e+01,-1.67449e+03,
1.50010e+01,-6.49534e+02,
2.00010e+01,-9.08154e+01,
2.50010e+01,9.33768e+02,
3.00010e+01,1.66040e+03,
3.50010e+01,2.55799e+03,
4.00010e+01,3.20354e+03,
4.50010e+01,3.58543e+03,
5.00010e+01,3.92157e+03,
5.50010e+01,4.07803e+03,
6.00010e+01,4.22146e+03,
6.50010e+01,4.29655e+03,
7.00010e+01,6.41516e+03,
7.50010e+01,3.91992e+03,
8.00010e+01,7.56675e+03,
8.50010e+01,3.78748e+03,
9.00010e+01,7.57651e+03,
9.50010e+01,3.25399e+03,
1.00001e+02,7.31890e+03,
1.05001e+02,2.76192e+03,
1.10001e+02,6.46782e+03,
1.15001e+02,2.58024e+03,
1.20001e+02,5.48186e+03,
1.25001e+02,2.39099e+03,
1.30001e+02,4.44153e+03,
1.35001e+02,2.10540e+03,
1.40001e+02,2.48775e+03,
1.45001e+02,1.94002e+03,
1.50001e+02,1.69825e+03,
1.55001e+02,1.00600e+03,
1.60001e+02,4.49310e+02,
1.65001e+02,-1.07692e+02,
1.70001e+02,-3.94936e+02,
1.75001e+02,-8.92529e+02,
1.80001e+02,-1.54033e+03,
1.85001e+02,-1.70140e+03,
1.90001e+02,-1.89137e+03,
1.95001e+02,-2.35155e+03,
2.00001e+02,-3.39934e+03,
2.05001e+02,-3.27354e+03,
2.10001e+02,-2.87141e+03,
2.15001e+02,-2.43829e+03,
2.20001e+02,-2.36155e+03,
2.25001e+02,-5.50902e+03,
2.30001e+02,-2.84363e+03,
2.35001e+02,-6.09767e+03,
2.40001e+02,6.57223e+02,
2.45001e+02,-5.85765e+03,
2.50001e+02,-2.09117e+03,
2.55001e+02,-5.65046e+03,
2.60001e+02,-2.67354e+03,
2.65001e+02,-5.53605e+03,
2.70001e+02,-2.89425e+03,
2.75001e+02,-6.13883e+03,
2.80001e+02,-2.05290e+03,
2.85001e+02,-2.81511e+03,
2.90001e+02,-5.71926e+03,
2.95001e+02,-3.24384e+03,
3.00001e+02,-3.75801e+03,
3.05001e+02,-3.73578e+03,
3.10001e+02,-3.55415e+03,
3.15001e+02,-3.97518e+03,
3.20001e+02,-3.90087e+03,
3.25001e+02,-3.94682e+03,
3.30001e+02,-3.98743e+03,
3.35001e+02,-3.75938e+03,
3.40001e+02,-3.77054e+03,
3.45001e+02,-3.65796e+03,
3.50001e+02,-3.64698e+03,
3.55001e+02,-3.21844e+03,
1.00000e-03,-3.20511e+03,
5.00100e+00,-2.23107e+03,
1.00010e+01,-1.87952e+03,
1.50010e+01,-7.97537e+02,
2.00010e+01,-1.28781e+02,
2.50010e+01,9.19477e+02,
3.00010e+01,1.67725e+03,
3.50010e+01,2.57988e+03,
4.00010e+01,3.24530e+03,
4.50010e+01,3.61617e+03,
5.00010e+01,3.97602e+03,
5.50010e+01,4.19744e+03,
6.00010e+01,4.32727e+03,
6.50010e+01,5.01725e+03,
7.00010e+01,5.08145e+03,
7.50010e+01,6.55269e+03,
8.00010e+01,4.97052e+03,
8.50010e+01,7.19904e+03,
9.00010e+01,4.43097e+03,
9.50010e+01,6.99705e+03,
1.00001e+02,3.74946e+03,
1.05001e+02,6.06685e+03,
1.10001e+02,3.47868e+03,
1.15001e+02,4.95954e+03,
1.20001e+02,2.77453e+03,
1.25001e+02,4.18350e+03,
1.30001e+02,2.09874e+03,
1.35001e+02,2.07758e+03,
1.40001e+02,1.96258e+03,
