Export File Created with QBlade v0.96 64bit on 09.07.2020 at 17:00:12
_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.14 6panel,_TSR4.5 solidity=0.14 6panel,
Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],
7.00000e+01,1.12134e+02,7.00000e+01,1.37254e+02,
7.50000e+01,1.18190e+02,7.50000e+01,1.45571e+02,
8.00000e+01,1.22383e+02,8.00000e+01,1.51470e+02,
8.50000e+01,1.24761e+02,8.50000e+01,1.54705e+02,
9.00000e+01,1.25181e+02,9.00000e+01,1.55362e+02,
9.50000e+01,1.23670e+02,9.50000e+01,1.53472e+02,
1.00000e+02,1.20328e+02,1.00000e+02,1.49267e+02,
1.05000e+02,1.15313e+02,1.05000e+02,1.42791e+02,
1.10000e+02,1.08768e+02,1.10000e+02,1.34279e+02,
1.15000e+02,1.00836e+02,1.15000e+02,1.23951e+02,
1.20000e+02,9.17476e+01,1.20000e+02,1.12128e+02,
1.25000e+02,8.18391e+01,1.25000e+02,9.91150e+01,
1.30000e+02,7.11984e+01,1.30000e+02,8.50813e+01,
1.35000e+02,6.01082e+01,1.35000e+02,7.03253e+01,
1.40000e+02,4.86158e+01,1.40000e+02,5.52033e+01,
1.45000e+02,3.71522e+01,1.45000e+02,4.01385e+01,
1.50000e+02,2.60751e+01,1.50000e+02,2.47388e+01,
1.55000e+02,1.50950e+01,1.55000e+02,9.69498e+00,
1.60000e+02,4.00419e+00,1.60000e+02,-2.76946e+00,
1.65000e+02,-3.95720e+00,1.65000e+02,-1.11326e+01,
1.70000e+02,-8.49957e+00,1.70000e+02,-1.48567e+01,
1.75000e+02,-9.56771e+00,1.75000e+02,-1.35719e+01,
1.80000e+02,-6.16655e+00,1.80000e+02,-5.04953e+00,
1.85000e+02,7.24076e-01,1.85000e+02,7.30589e+00,
1.90000e+02,1.01517e+01,1.90000e+02,1.80406e+01,
1.95000e+02,2.16223e+01,1.95000e+02,2.61734e+01,
2.00000e+02,2.80372e+01,2.00000e+02,3.10074e+01,
2.05000e+02,3.18993e+01,2.05000e+02,2.98968e+01,
2.10000e+02,3.27953e+01,2.10000e+02,2.55948e+01,
2.15000e+02,3.09255e+01,2.15000e+02,3.56185e+01,
2.20000e+02,4.22584e+01,2.20000e+02,4.52163e+01,
2.25000e+02,5.62332e+01,2.25000e+02,4.42125e+01,
2.30000e+02,6.17019e+01,2.30000e+02,3.88254e+01,
2.35000e+02,6.12961e+01,2.35000e+02,3.36357e+01,
2.40000e+02,6.39203e+01,2.40000e+02,4.07504e+01,
2.45000e+02,5.94913e+01,2.45000e+02,5.84134e+01,
2.50000e+02,3.23235e+01,2.50000e+02,6.97620e+01,
2.55000e+02,4.32261e+01,2.55000e+02,7.44673e+01,
2.60000e+02,5.23694e+01,2.60000e+02,7.33995e+01,
2.65000e+02,5.44514e+01,2.65000e+02,7.04460e+01,
2.70000e+02,6.20091e+01,2.70000e+02,6.92746e+01,
2.75000e+02,7.00458e+01,2.75000e+02,7.13601e+01,
2.80000e+02,7.78394e+01,2.80000e+02,7.55759e+01,
2.85000e+02,7.97615e+01,2.85000e+02,7.25249e+01,
2.90000e+02,7.62819e+01,2.90000e+02,6.59326e+01,
2.95000e+02,6.97711e+01,2.95000e+02,4.42961e+01,
3.00000e+02,5.49560e+01,3.00000e+02,4.79492e+01,
3.05000e+02,4.36812e+01,3.05000e+02,5.40572e+01,
3.10000e+02,5.16153e+01,3.10000e+02,2.89458e+01,
3.15000e+02,5.24584e+01,3.15000e+02,2.02357e+01,
3.20000e+02,2.89054e+01,3.20000e+02,2.40526e+01,
3.25000e+02,2.45134e+01,3.25000e+02,7.66518e+00,
3.30000e+02,2.82384e+01,3.30000e+02,8.70697e-01,
3.35000e+02,2.07636e+01,3.35000e+02,1.49519e+01,
3.40000e+02,1.22189e+01,3.40000e+02,6.17629e+00,
3.45000e+02,1.10337e+01,3.45000e+02,2.22079e+00,
3.50000e+02,-1.44704e+00,3.50000e+02,-7.14299e+00,
3.55000e+02,-7.97383e+00,3.55000e+02,-1.30938e+01,
0.00000e+00,-1.65366e+01,0.00000e+00,-2.32100e+01,
5.00000e+00,-2.14628e+01,5.00000e+00,-3.05547e+01,
1.00000e+01,-2.22136e+01,1.00000e+01,-3.36620e+01,
1.50000e+01,-1.91323e+01,1.50000e+01,-3.17315e+01,
2.00000e+01,-1.08850e+01,2.00000e+01,-2.54618e+01,
2.50000e+01,4.46623e-01,2.50000e+01,-1.32204e+01,
3.00000e+01,1.48300e+01,3.00000e+01,3.52710e+00,
3.50000e+01,3.02762e+01,3.50000e+01,2.36211e+01,
4.00000e+01,4.42566e+01,4.00000e+01,4.47969e+01,
4.50000e+01,5.81701e+01,4.50000e+01,6.36546e+01,
5.00000e+01,7.18372e+01,5.00000e+01,8.13711e+01,
5.50000e+01,8.40056e+01,5.50000e+01,9.81806e+01,
6.00000e+01,9.51758e+01,6.00000e+01,1.13214e+02,
6.50000e+01,1.04516e+02,6.50000e+01,1.26099e+02,
7.00000e+01,1.12222e+02,7.00000e+01,1.36707e+02,
7.50000e+01,1.18316e+02,7.50000e+01,1.45127e+02,
8.00000e+01,1.22522e+02,8.00000e+01,1.50926e+02,
8.50000e+01,1.24881e+02,8.50000e+01,1.54182e+02,
9.00000e+01,1.25320e+02,9.00000e+01,1.54804e+02,
9.50000e+01,1.23796e+02,9.50000e+01,1.52968e+02,
1.00000e+02,1.20465e+02,1.00000e+02,1.48736e+02,
1.05000e+02,1.15462e+02,1.05000e+02,1.42247e+02,
1.10000e+02,1.08934e+02,1.10000e+02,1.33706e+02,
1.15000e+02,1.01024e+02,1.15000e+02,1.23377e+02,
1.20000e+02,9.18938e+01,1.20000e+02,1.11549e+02,
1.25000e+02,8.19944e+01,1.25000e+02,9.84035e+01,
1.30000e+02,7.13424e+01,1.30000e+02,8.43333e+01,
1.35000e+02,6.01740e+01,1.35000e+02,6.95512e+01,
1.40000e+02,4.87604e+01,1.40000e+02,5.45156e+01,
1.45000e+02,3.72537e+01,1.45000e+02,3.94858e+01,
1.50000e+02,2.61141e+01,1.50000e+02,2.44305e+01,
1.55000e+02,1.51461e+01,1.55000e+02,9.21416e+00,
1.60000e+02,4.03515e+00,1.60000e+02,-3.15445e+00,
1.65000e+02,-3.94807e+00,1.65000e+02,-1.12171e+01,
1.70000e+02,-8.49095e+00,1.70000e+02,-1.47927e+01,
1.75000e+02,-9.56305e+00,1.75000e+02,-1.31708e+01,
1.80000e+02,-6.15830e+00,1.80000e+02,-5.47134e+00,
1.85000e+02,7.40513e-01,1.85000e+02,5.48736e+00,
1.90000e+02,1.01881e+01,1.90000e+02,1.72855e+01,
1.95000e+02,2.17420e+01,1.95000e+02,2.59894e+01,
2.00000e+02,2.83259e+01,2.00000e+02,3.06828e+01,
2.05000e+02,3.24337e+01,2.05000e+02,2.97939e+01,
2.10000e+02,3.41675e+01,2.10000e+02,2.55262e+01,
2.15000e+02,3.46212e+01,2.15000e+02,3.54685e+01,
2.20000e+02,4.67643e+01,2.20000e+02,4.43087e+01,
2.25000e+02,5.79385e+01,2.25000e+02,4.44285e+01,
2.30000e+02,6.20067e+01,2.30000e+02,3.89722e+01,
2.35000e+02,6.78886e+01,2.35000e+02,3.41113e+01,
2.40000e+02,7.64445e+01,2.40000e+02,5.31391e+01,
2.45000e+02,6.99221e+01,2.45000e+02,6.45140e+01,
2.50000e+02,4.50868e+01,2.50000e+02,6.43592e+01,
2.55000e+02,4.25721e+01,2.55000e+02,7.82033e+01,
2.60000e+02,5.28185e+01,2.60000e+02,8.99078e+01,
2.65000e+02,6.36590e+01,2.65000e+02,9.29723e+01,
2.70000e+02,7.04354e+01,2.70000e+02,8.65249e+01,
2.75000e+02,7.45869e+01,2.75000e+02,8.07782e+01,
2.80000e+02,7.79479e+01,2.80000e+02,7.52763e+01,
2.85000e+02,7.87009e+01,2.85000e+02,6.60184e+01,
2.90000e+02,7.56126e+01,2.90000e+02,6.21407e+01,
2.95000e+02,6.66576e+01,2.95000e+02,3.90493e+01,
3.00000e+02,5.17720e+01,3.00000e+02,3.63724e+01,
3.05000e+02,4.14494e+01,3.05000e+02,3.20234e+01,
3.10000e+02,4.88660e+01,3.10000e+02,1.60025e+01,
3.15000e+02,5.13563e+01,3.15000e+02,2.43125e+01,
3.20000e+02,2.77261e+01,3.20000e+02,2.69169e+01,
3.25000e+02,2.30090e+01,3.25000e+02,1.29043e+01,
3.30000e+02,2.76776e+01,3.30000e+02,2.36244e+00,
3.35000e+02,2.07162e+01,3.35000e+02,1.30520e+01,
3.40000e+02,1.25579e+01,3.40000e+02,6.97417e+00,
3.45000e+02,1.13653e+01,3.45000e+02,1.27156e+00,
3.50000e+02,-2.72503e+00,3.50000e+02,-7.40177e+00,
3.55000e+02,-8.50192e+00,3.55000e+02,-1.28988e+01,
0.00000e+00,-1.68899e+01,0.00000e+00,-2.31950e+01,
5.00000e+00,-2.15581e+01,5.00000e+00,-3.05404e+01,
1.00000e+01,-2.21730e+01,1.00000e+01,-3.36361e+01,
1.50000e+01,-1.90334e+01,1.50000e+01,-3.16617e+01,
2.00000e+01,-1.08203e+01,2.00000e+01,-2.53084e+01,
2.50000e+01,5.50106e-01,2.50000e+01,-1.29106e+01,
3.00000e+01,1.49423e+01,3.00000e+01,3.89773e+00,
3.50000e+01,3.03809e+01,3.50000e+01,2.40241e+01,
4.00000e+01,4.43706e+01,4.00000e+01,4.50576e+01,
4.50000e+01,5.82967e+01,4.50000e+01,6.37985e+01,
5.00000e+01,7.19553e+01,5.00000e+01,8.15137e+01,
5.50000e+01,8.41087e+01,5.50000e+01,9.84187e+01,
6.00000e+01,9.52614e+01,6.00000e+01,1.13552e+02,
6.50000e+01,1.04585e+02,6.50000e+01,1.26519e+02,
7.00000e+01,1.12275e+02,7.00000e+01,1.37168e+02,
7.50000e+01,1.18331e+02,7.50000e+01,1.45604e+02,
8.00000e+01,1.22524e+02,8.00000e+01,1.51401e+02,
8.50000e+01,1.24906e+02,8.50000e+01,1.54629e+02,
9.00000e+01,1.25328e+02,9.00000e+01,1.55280e+02,
9.50000e+01,1.23819e+02,9.50000e+01,1.53436e+02,
1.00000e+02,1.20492e+02,1.00000e+02,1.49182e+02,
1.05000e+02,1.15477e+02,1.05000e+02,1.42644e+02,
1.10000e+02,1.08930e+02,1.10000e+02,1.34063e+02,
1.15000e+02,1.01010e+02,1.15000e+02,1.23657e+02,
1.20000e+02,9.19029e+01,1.20000e+02,1.11758e+02,
1.25000e+02,8.19770e+01,1.25000e+02,9.85711e+01,
1.30000e+02,7.13106e+01,1.30000e+02,8.44477e+01,
1.35000e+02,6.01282e+01,1.35000e+02,6.97003e+01,
1.40000e+02,4.87007e+01,1.40000e+02,5.45638e+01,
1.45000e+02,3.71829e+01,1.45000e+02,3.94513e+01,
1.50000e+02,2.60361e+01,1.50000e+02,2.39981e+01,
1.55000e+02,1.50563e+01,1.55000e+02,8.87969e+00,
1.60000e+02,3.95521e+00,1.60000e+02,-3.48127e+00,
1.65000e+02,-3.99529e+00,1.65000e+02,-1.14446e+01,
1.70000e+02,-8.51726e+00,1.70000e+02,-1.48424e+01,
1.75000e+02,-9.55744e+00,1.75000e+02,-1.29631e+01,
1.80000e+02,-6.08279e+00,1.80000e+02,-4.94052e+00,
1.85000e+02,8.50768e-01,1.85000e+02,6.68653e+00,
1.90000e+02,1.03770e+01,1.90000e+02,1.94816e+01,
1.95000e+02,2.20077e+01,1.95000e+02,3.01790e+01,
2.00000e+02,2.84467e+01,2.00000e+02,3.56992e+01,
2.05000e+02,3.23923e+01,2.05000e+02,2.57262e+01,
2.10000e+02,3.39124e+01,2.10000e+02,2.76750e+01,
2.15000e+02,3.46684e+01,2.15000e+02,3.70343e+01,
2.20000e+02,4.72043e+01,2.20000e+02,4.53245e+01,
2.25000e+02,5.70749e+01,2.25000e+02,4.11437e+01,
2.30000e+02,5.96069e+01,2.30000e+02,2.98175e+01,
2.35000e+02,6.03276e+01,2.35000e+02,3.42825e+01,
2.40000e+02,6.55255e+01,2.40000e+02,5.86266e+01,
2.45000e+02,6.27522e+01,2.45000e+02,6.41185e+01,
2.50000e+02,3.62272e+01,2.50000e+02,6.26408e+01,
2.55000e+02,4.13653e+01,2.55000e+02,7.39896e+01,
2.60000e+02,5.50683e+01,2.60000e+02,8.39865e+01,
2.65000e+02,6.67669e+01,2.65000e+02,9.05697e+01,
2.70000e+02,6.78536e+01,2.70000e+02,9.08666e+01,
2.75000e+02,7.55775e+01,2.75000e+02,8.80764e+01,
2.80000e+02,8.21872e+01,2.80000e+02,7.89856e+01,
2.85000e+02,8.30916e+01,2.85000e+02,6.44150e+01,
2.90000e+02,7.92272e+01,2.90000e+02,6.95834e+01,
2.95000e+02,6.93514e+01,2.95000e+02,4.32492e+01,
3.00000e+02,5.30022e+01,3.00000e+02,4.99809e+01,
3.05000e+02,4.33434e+01,3.05000e+02,4.13550e+01,
3.10000e+02,5.11678e+01,3.10000e+02,1.50677e+01,
3.15000e+02,5.17467e+01,3.15000e+02,2.43208e+01,
3.20000e+02,2.82580e+01,3.20000e+02,2.30182e+01,
3.25000e+02,2.33018e+01,3.25000e+02,8.53470e+00,
3.30000e+02,2.78870e+01,3.30000e+02,2.83687e-01,
3.35000e+02,2.08729e+01,3.35000e+02,1.29302e+01,
3.40000e+02,1.26964e+01,3.40000e+02,5.92692e+00,
3.45000e+02,1.14156e+01,3.45000e+02,8.16735e-01,
3.50000e+02,-2.68391e+00,3.50000e+02,-8.00830e+00,
3.55000e+02,-8.49760e+00,3.55000e+02,-1.33499e+01,
0.00000e+00,-1.68855e+01,0.00000e+00,-2.33648e+01,
5.00000e+00,-2.15623e+01,5.00000e+00,-3.05784e+01,
1.00000e+01,-2.21776e+01,1.00000e+01,-3.36221e+01,
1.50000e+01,-1.90354e+01,1.50000e+01,-3.16721e+01,
2.00000e+01,-1.08147e+01,2.00000e+01,-2.54282e+01,
2.50000e+01,5.70361e-01,2.50000e+01,-1.30430e+01,
3.00000e+01,1.49604e+01,3.00000e+01,4.40942e+00,
3.50000e+01,3.03765e+01,3.50000e+01,2.48082e+01,
4.00000e+01,4.43382e+01,4.00000e+01,4.58104e+01,
4.50000e+01,5.82886e+01,4.50000e+01,6.44185e+01,
5.00000e+01,7.19360e+01,5.00000e+01,8.20253e+01,
5.50000e+01,8.40779e+01,5.50000e+01,9.89202e+01,
6.00000e+01,9.52436e+01,6.00000e+01,1.13938e+02,
6.50000e+01,1.04577e+02,6.50000e+01,1.26806e+02,
7.00000e+01,1.12256e+02,7.00000e+01,1.37562e+02,
7.50000e+01,1.18323e+02,7.50000e+01,1.45939e+02,
8.00000e+01,1.22513e+02,8.00000e+01,1.51679e+02,
8.50000e+01,1.24870e+02,8.50000e+01,1.54903e+02,
9.00000e+01,1.25284e+02,9.00000e+01,1.55537e+02,
9.50000e+01,1.23755e+02,9.50000e+01,1.53672e+02,
1.00000e+02,1.20402e+02,1.00000e+02,1.49447e+02,
1.05000e+02,1.15418e+02,1.05000e+02,1.42917e+02,
1.10000e+02,1.08886e+02,1.10000e+02,1.34366e+02,
1.15000e+02,1.00983e+02,1.15000e+02,1.23955e+02,
1.20000e+02,9.18443e+01,1.20000e+02,1.12109e+02,
1.25000e+02,8.19418e+01,1.25000e+02,9.89779e+01,
1.30000e+02,7.13023e+01,1.30000e+02,8.48831e+01,
1.35000e+02,6.01287e+01,1.35000e+02,7.01748e+01,
1.40000e+02,4.86385e+01,1.40000e+02,5.50777e+01,
1.45000e+02,3.71425e+01,1.45000e+02,3.98858e+01,
1.50000e+02,2.60692e+01,1.50000e+02,2.45239e+01,
1.55000e+02,1.50723e+01,1.55000e+02,9.39675e+00,
1.60000e+02,3.94623e+00,1.60000e+02,-3.10916e+00,
1.65000e+02,-3.99314e+00,1.65000e+02,-1.13606e+01,
1.70000e+02,-8.52168e+00,1.70000e+02,-1.49145e+01,
1.75000e+02,-9.56826e+00,1.75000e+02,-1.30106e+01,
1.80000e+02,-6.12157e+00,1.80000e+02,-5.04035e+00,
1.85000e+02,7.72421e-01,1.85000e+02,6.13809e+00,
1.90000e+02,1.02319e+01,1.90000e+02,1.79322e+01,
1.95000e+02,2.16624e+01,1.95000e+02,2.68173e+01,
2.00000e+02,2.80716e+01,2.00000e+02,3.14293e+01,
2.05000e+02,3.20035e+01,2.05000e+02,3.03412e+01,
2.10000e+02,3.30923e+01,2.10000e+02,2.53421e+01,
2.15000e+02,3.36587e+01,2.15000e+02,3.48003e+01,
2.20000e+02,4.63409e+01,2.20000e+02,4.30759e+01,
2.25000e+02,5.58067e+01,2.25000e+02,4.19782e+01,
2.30000e+02,5.79525e+01,2.30000e+02,3.57830e+01,
2.35000e+02,5.64599e+01,2.35000e+02,3.13329e+01,
2.40000e+02,6.03333e+01,2.40000e+02,3.79697e+01,
2.45000e+02,6.18545e+01,2.45000e+02,5.20368e+01,
2.50000e+02,3.56309e+01,2.50000e+02,6.31668e+01,
2.55000e+02,3.77324e+01,2.55000e+02,7.32951e+01,
2.60000e+02,4.62834e+01,2.60000e+02,8.15763e+01,
2.65000e+02,5.58783e+01,2.65000e+02,8.64779e+01,
2.70000e+02,6.71091e+01,2.70000e+02,8.50531e+01,
2.75000e+02,7.52762e+01,2.75000e+02,8.04082e+01,
2.80000e+02,8.08699e+01,2.80000e+02,7.17869e+01,
2.85000e+02,8.21009e+01,2.85000e+02,6.00884e+01,
2.90000e+02,7.87967e+01,2.90000e+02,5.20255e+01,
2.95000e+02,7.02050e+01,2.95000e+02,4.23355e+01,
3.00000e+02,5.54435e+01,3.00000e+02,4.60166e+01,
3.05000e+02,4.32568e+01,3.05000e+02,4.26691e+01,
3.10000e+02,5.03864e+01,3.10000e+02,2.02613e+01,
3.15000e+02,5.19190e+01,3.15000e+02,2.75623e+01,
3.20000e+02,2.80954e+01,3.20000e+02,2.88009e+01,
3.25000e+02,2.42451e+01,3.25000e+02,1.26727e+01,
3.30000e+02,2.82711e+01,3.30000e+02,2.63302e+00,
3.35000e+02,2.12811e+01,3.35000e+02,1.26922e+01,
3.40000e+02,1.28784e+01,3.40000e+02,4.96502e+00,
3.45000e+02,1.16955e+01,3.45000e+02,2.54676e-01,
3.50000e+02,-2.53600e+00,3.50000e+02,-7.50974e+00,
3.55000e+02,-8.31578e+00,3.55000e+02,-1.30125e+01,
0.00000e+00,-1.67827e+01,0.00000e+00,-2.32522e+01,
5.00000e+00,-2.15232e+01,5.00000e+00,-3.06286e+01,
1.00000e+01,-2.21860e+01,1.00000e+01,-3.36139e+01,
1.50000e+01,-1.90854e+01,1.50000e+01,-3.15836e+01,
2.00000e+01,-1.09283e+01,2.00000e+01,-2.52067e+01,
2.50000e+01,3.98774e-01,2.50000e+01,-1.27884e+01,
3.00000e+01,1.47558e+01,3.00000e+01,3.99061e+00,
3.50000e+01,3.01851e+01,3.50000e+01,2.40852e+01,
4.00000e+01,4.41559e+01,4.00000e+01,4.52202e+01,
4.50000e+01,5.81196e+01,4.50000e+01,6.39802e+01,
5.00000e+01,7.17399e+01,5.00000e+01,8.17018e+01,
5.50000e+01,8.39207e+01,5.50000e+01,9.85828e+01,
6.00000e+01,9.50860e+01,6.00000e+01,1.13669e+02,
6.50000e+01,1.04417e+02,6.50000e+01,1.26551e+02,
7.00000e+01,1.12106e+02,7.00000e+01,1.37269e+02,
7.50000e+01,1.18164e+02,7.50000e+01,1.45565e+02,
8.00000e+01,1.22349e+02,8.00000e+01,1.51336e+02,
8.50000e+01,1.24724e+02,8.50000e+01,1.54507e+02,
9.00000e+01,1.25147e+02,9.00000e+01,1.55131e+02,
9.50000e+01,1.23634e+02,9.50000e+01,1.53292e+02,
1.00000e+02,1.20297e+02,1.00000e+02,1.49055e+02,
1.05000e+02,1.15281e+02,1.05000e+02,1.42550e+02,
1.10000e+02,1.08749e+02,1.10000e+02,1.34003e+02,
1.15000e+02,1.00853e+02,1.15000e+02,1.23595e+02,
1.20000e+02,9.17372e+01,1.20000e+02,1.11669e+02,
1.25000e+02,8.18095e+01,1.25000e+02,9.84835e+01,
1.30000e+02,7.11347e+01,1.30000e+02,8.43512e+01,
1.35000e+02,5.99844e+01,1.35000e+02,6.95974e+01,
1.40000e+02,4.85023e+01,1.40000e+02,5.44187e+01,
1.45000e+02,3.69942e+01,1.45000e+02,3.93067e+01,
1.50000e+02,2.59326e+01,1.50000e+02,2.38382e+01,
1.55000e+02,1.49583e+01,1.55000e+02,8.64222e+00,
1.60000e+02,3.86831e+00,1.60000e+02,-3.60910e+00,
1.65000e+02,-4.05272e+00,1.65000e+02,-1.15209e+01,
1.70000e+02,-8.53282e+00,1.70000e+02,-1.48657e+01,
1.75000e+02,-9.56328e+00,1.75000e+02,-1.29555e+01,
1.80000e+02,-6.09253e+00,1.80000e+02,-4.95056e+00,
1.85000e+02,8.23106e-01,1.85000e+02,6.23895e+00,
1.90000e+02,1.03261e+01,1.90000e+02,1.77911e+01,
1.95000e+02,2.18120e+01,1.95000e+02,2.61614e+01,
2.00000e+02,2.82312e+01,2.00000e+02,3.06731e+01,
2.05000e+02,3.22656e+01,2.05000e+02,2.96245e+01,
2.10000e+02,3.35134e+01,2.10000e+02,2.44587e+01,
2.15000e+02,3.42281e+01,2.15000e+02,3.42260e+01,
2.20000e+02,4.65325e+01,2.20000e+02,4.22043e+01,
2.25000e+02,5.61160e+01,2.25000e+02,4.12564e+01,
2.30000e+02,5.79451e+01,2.30000e+02,3.52473e+01,
2.35000e+02,5.57387e+01,2.35000e+02,3.03506e+01,
2.40000e+02,5.96499e+01,2.40000e+02,3.73364e+01,
2.45000e+02,6.01881e+01,2.45000e+02,5.40942e+01,
2.50000e+02,3.16420e+01,2.50000e+02,6.90689e+01,
2.55000e+02,3.28626e+01,2.55000e+02,8.20689e+01,
2.60000e+02,4.62017e+01,2.60000e+02,9.05776e+01,
2.65000e+02,6.18166e+01,2.65000e+02,9.31303e+01,
2.70000e+02,6.67739e+01,2.70000e+02,8.93512e+01,
