Export File Created with QBlade v0.96 64bit on 09.07.2020 at 19:00:53
_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.14 6panel,_TSR4.5 solidity=0.14 6panel,_TSR4.5 solidity=0.14 6panel UAVL,_TSR4.5 solidity=0.14 6panel UAVL,_TSR4.5 solidity=0.14 ua 4-2,_TSR4.5 solidity=0.14 ua 4-2,
Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],
2.50000e+02,5.58263e+01,2.50000e+02,4.93409e+01,2.50000e+02,1.25928e+02,2.50000e+02,2.79252e+02,2.50000e+02,1.47468e+02,
2.55000e+02,4.84567e+01,2.55000e+02,1.14330e+02,2.55000e+02,1.31104e+02,2.55000e+02,3.54084e+02,2.55000e+02,1.51077e+02,
2.60000e+02,7.26415e+01,2.60000e+02,9.09702e+01,2.60000e+02,1.35148e+02,2.60000e+02,1.89991e+02,2.60000e+02,1.44169e+02,
2.65000e+02,8.25124e+01,2.65000e+02,1.02921e+02,2.65000e+02,1.36659e+02,2.65000e+02,2.53187e+02,2.65000e+02,1.39322e+02,
2.70000e+02,1.10863e+02,2.70000e+02,1.10142e+02,2.70000e+02,1.21935e+02,2.70000e+02,1.62238e+02,2.70000e+02,1.17066e+02,
2.75000e+02,1.10015e+02,2.75000e+02,1.04186e+02,2.75000e+02,1.28494e+02,2.75000e+02,1.39152e+02,2.75000e+02,1.21543e+02,
2.80000e+02,1.07058e+02,2.80000e+02,1.00138e+02,2.80000e+02,1.31198e+02,2.80000e+02,1.37706e+02,2.80000e+02,1.32032e+02,
2.85000e+02,1.01243e+02,2.85000e+02,1.06144e+02,2.85000e+02,1.25322e+02,2.85000e+02,1.28384e+02,2.85000e+02,1.14339e+02,
2.90000e+02,9.23507e+01,2.90000e+02,5.87878e+01,2.90000e+02,1.21353e+02,2.90000e+02,1.21381e+02,2.90000e+02,1.13346e+02,
2.95000e+02,8.06218e+01,2.95000e+02,7.82247e+01,2.95000e+02,1.16127e+02,2.95000e+02,1.18429e+02,2.95000e+02,1.05505e+02,
3.00000e+02,6.66328e+01,3.00000e+02,7.35286e+01,3.00000e+02,1.02995e+02,3.00000e+02,1.16024e+02,3.00000e+02,1.04206e+02,
3.05000e+02,6.30513e+01,3.05000e+02,9.72948e+01,3.05000e+02,8.58767e+01,3.05000e+02,1.00115e+02,3.05000e+02,9.13743e+01,
3.10000e+02,6.23928e+01,3.10000e+02,5.98479e+01,3.10000e+02,6.34896e+01,3.10000e+02,7.29632e+01,3.10000e+02,6.41983e+01,
3.15000e+02,5.90853e+01,3.15000e+02,7.33690e+01,3.15000e+02,5.25772e+01,3.15000e+02,7.83551e+01,3.15000e+02,5.52326e+01,
3.20000e+02,3.05762e+01,3.20000e+02,7.66927e+00,3.20000e+02,4.00319e+01,3.20000e+02,3.35238e+01,3.20000e+02,4.46067e+01,
3.25000e+02,3.15270e+01,3.25000e+02,2.42311e+01,3.25000e+02,1.40053e+01,3.25000e+02,1.45611e+01,3.25000e+02,1.63395e+01,
3.30000e+02,2.93771e+01,3.30000e+02,2.08017e+01,3.30000e+02,1.59147e+01,3.30000e+02,1.58388e+01,3.30000e+02,8.42841e+00,
3.35000e+02,2.24094e+01,3.35000e+02,1.41000e+01,3.35000e+02,1.71278e+01,3.35000e+02,1.49569e+01,3.35000e+02,1.03798e+01,
3.40000e+02,1.26332e+01,3.40000e+02,4.42297e+00,3.40000e+02,5.29291e+00,3.40000e+02,4.95697e+00,3.40000e+02,9.89729e+00,
3.45000e+02,1.13880e+01,3.45000e+02,7.38547e+00,3.45000e+02,3.94990e+00,3.45000e+02,-7.20444e+00,3.45000e+02,7.85303e+00,
3.50000e+02,-2.94096e+00,3.50000e+02,-6.07247e+00,3.50000e+02,-4.03242e+00,3.50000e+02,-5.12552e+00,3.50000e+02,1.05213e+00,
3.55000e+02,-8.95585e+00,3.55000e+02,-1.04737e+01,3.55000e+02,-1.41980e+01,3.55000e+02,-1.62434e+01,3.55000e+02,-8.19033e+00,
0.00000e+00,-1.71966e+01,0.00000e+00,-1.80895e+01,0.00000e+00,-2.34986e+01,0.00000e+00,-2.38759e+01,0.00000e+00,-1.62231e+01,
5.00000e+00,-2.16863e+01,5.00000e+00,-2.17631e+01,5.00000e+00,-3.09124e+01,5.00000e+00,-3.08440e+01,5.00000e+00,-2.77488e+01,
1.00000e+01,-2.21363e+01,1.00000e+01,-2.21036e+01,1.00000e+01,-3.37228e+01,1.00000e+01,-3.33662e+01,1.00000e+01,-3.28828e+01,
1.50000e+01,-1.87643e+01,1.50000e+01,-1.91160e+01,1.50000e+01,-3.17313e+01,1.50000e+01,-3.14798e+01,1.50000e+01,-3.20931e+01,
2.00000e+01,-1.02565e+01,2.00000e+01,-1.13432e+01,2.00000e+01,-2.53487e+01,2.00000e+01,-2.52974e+01,2.00000e+01,-2.61414e+01,
2.50000e+01,1.15241e+00,2.50000e+01,-9.45286e-01,2.50000e+01,-1.25326e+01,2.50000e+01,-1.29241e+01,2.50000e+01,-1.29986e+01,
3.00000e+01,1.56352e+01,3.00000e+01,1.21154e+01,3.00000e+01,5.01166e+00,3.00000e+01,4.04997e+00,3.00000e+01,4.33124e+00,
3.50000e+01,3.09083e+01,3.50000e+01,2.63644e+01,3.50000e+01,2.51596e+01,3.50000e+01,2.38831e+01,3.50000e+01,2.45193e+01,
4.00000e+01,4.49144e+01,4.00000e+01,3.99977e+01,4.00000e+01,4.59294e+01,4.00000e+01,4.45170e+01,4.00000e+01,4.56379e+01,
4.50000e+01,5.88492e+01,4.50000e+01,5.29011e+01,4.50000e+01,6.45254e+01,4.50000e+01,6.30222e+01,4.50000e+01,6.44576e+01,
5.00000e+01,7.24848e+01,5.00000e+01,6.61538e+01,5.00000e+01,8.21168e+01,5.00000e+01,8.07316e+01,5.00000e+01,8.19118e+01,
5.50000e+01,8.47666e+01,5.50000e+01,7.78313e+01,5.50000e+01,9.87443e+01,5.50000e+01,9.74813e+01,5.50000e+01,9.99127e+01,
6.00000e+01,9.57826e+01,6.00000e+01,9.89306e+01,6.00000e+01,1.13889e+02,6.00000e+01,1.12681e+02,6.00000e+01,1.15235e+02,
6.50000e+01,1.05234e+02,6.50000e+01,1.08814e+02,6.50000e+01,1.26782e+02,6.50000e+01,1.31857e+02,6.50000e+01,1.35104e+02,
7.00000e+01,1.12864e+02,7.00000e+01,1.30667e+02,7.00000e+01,1.37696e+02,7.00000e+01,1.55202e+02,7.00000e+01,1.57826e+02,
7.50000e+01,1.18854e+02,7.50000e+01,1.38667e+02,7.50000e+01,1.46012e+02,7.50000e+01,1.71613e+02,7.50000e+01,1.80428e+02,
8.00000e+01,1.23001e+02,8.00000e+01,1.46922e+02,8.00000e+01,1.51729e+02,8.00000e+01,1.94598e+02,8.00000e+01,1.97903e+02,
8.50000e+01,1.25301e+02,8.50000e+01,1.50257e+02,8.50000e+01,1.54933e+02,8.50000e+01,1.97836e+02,8.50000e+01,1.98075e+02,
9.00000e+01,1.25739e+02,9.00000e+01,1.48338e+02,9.00000e+01,1.55506e+02,9.00000e+01,2.00714e+02,9.00000e+01,1.96990e+02,
9.50000e+01,1.24209e+02,9.50000e+01,1.44734e+02,9.50000e+01,1.53618e+02,9.50000e+01,1.96539e+02,9.50000e+01,1.94587e+02,
1.00000e+02,1.20877e+02,1.00000e+02,1.37297e+02,1.00000e+02,1.49371e+02,1.00000e+02,1.90159e+02,1.00000e+02,1.78464e+02,
1.05000e+02,1.15853e+02,1.05000e+02,1.26774e+02,1.05000e+02,1.42862e+02,1.05000e+02,1.65098e+02,1.05000e+02,1.73688e+02,
1.10000e+02,1.09296e+02,1.10000e+02,1.13831e+02,1.10000e+02,1.34355e+02,1.10000e+02,1.61961e+02,1.10000e+02,1.44925e+02,
1.15000e+02,1.01355e+02,1.15000e+02,1.03015e+02,1.15000e+02,1.24065e+02,1.15000e+02,1.33606e+02,1.15000e+02,1.38413e+02,
1.20000e+02,9.21999e+01,1.20000e+02,9.01919e+01,1.20000e+02,1.12234e+02,1.20000e+02,1.19788e+02,1.20000e+02,1.17118e+02,
1.25000e+02,8.22695e+01,1.25000e+02,7.16150e+01,1.25000e+02,9.91754e+01,1.25000e+02,9.56657e+01,1.25000e+02,9.93999e+01,
1.30000e+02,7.15707e+01,1.30000e+02,6.16045e+01,1.30000e+02,8.50687e+01,1.30000e+02,7.71378e+01,1.30000e+02,7.62899e+01,
1.35000e+02,6.04458e+01,1.35000e+02,4.66304e+01,1.35000e+02,7.02504e+01,1.35000e+02,5.96856e+01,1.35000e+02,6.00384e+01,
1.40000e+02,4.89240e+01,1.40000e+02,3.93994e+01,1.40000e+02,5.52283e+01,1.40000e+02,4.96547e+01,1.40000e+02,4.99191e+01,
1.45000e+02,3.74393e+01,1.45000e+02,2.94131e+01,1.45000e+02,4.01063e+01,1.45000e+02,3.69809e+01,1.45000e+02,3.72952e+01,
1.50000e+02,2.63556e+01,1.50000e+02,2.18835e+01,1.50000e+02,2.49457e+01,1.50000e+02,2.42084e+01,1.50000e+02,2.46840e+01,
1.55000e+02,1.54199e+01,1.55000e+02,1.34558e+01,1.55000e+02,9.66613e+00,1.55000e+02,1.03411e+01,1.55000e+02,1.06392e+01,
1.60000e+02,4.43072e+00,1.60000e+02,4.19728e+00,1.60000e+02,-2.87972e+00,1.60000e+02,-1.66415e+00,1.60000e+02,-1.41951e+00,
1.65000e+02,-3.63793e+00,1.65000e+02,-2.80803e+00,1.65000e+02,-1.10638e+01,1.65000e+02,-1.02418e+01,1.65000e+02,-1.01191e+01,
1.70000e+02,-8.31983e+00,1.70000e+02,-7.68267e+00,1.70000e+02,-1.46952e+01,1.70000e+02,-1.47023e+01,1.70000e+02,-1.46126e+01,
1.75000e+02,-9.55780e+00,1.75000e+02,-9.73016e+00,1.75000e+02,-1.31902e+01,1.75000e+02,-1.44420e+01,1.75000e+02,-1.44538e+01,
1.80000e+02,-6.45136e+00,1.80000e+02,-8.31431e+00,1.80000e+02,-5.64024e+00,1.80000e+02,-8.58758e+00,1.80000e+02,-7.88268e+00,
1.85000e+02,4.02680e-01,1.85000e+02,-2.47237e+00,1.85000e+02,5.89595e+00,1.85000e+02,1.72407e+00,1.85000e+02,2.98126e+00,
1.90000e+02,9.54640e+00,1.90000e+02,4.50367e+00,1.90000e+02,1.84346e+01,1.90000e+02,1.44162e+01,1.90000e+02,1.55203e+01,
1.95000e+02,2.15001e+01,1.95000e+02,1.65734e+01,1.95000e+02,2.80891e+01,1.95000e+02,2.52209e+01,1.95000e+02,2.55070e+01,
2.00000e+02,2.87753e+01,2.00000e+02,2.48952e+01,2.00000e+02,3.54525e+01,2.00000e+02,3.70227e+01,2.00000e+02,3.47838e+01,
2.05000e+02,3.33359e+01,2.05000e+02,3.80595e+01,2.05000e+02,2.88079e+01,2.05000e+02,2.81546e+01,2.05000e+02,2.82897e+01,
2.10000e+02,3.76360e+01,2.10000e+02,6.64118e+01,2.10000e+02,1.76254e+01,2.10000e+02,2.08007e+01,2.10000e+02,2.66142e+01,
2.15000e+02,3.27079e+01,2.15000e+02,6.96200e+01,2.15000e+02,2.45415e+01,2.15000e+02,3.91413e+01,2.15000e+02,4.67442e+01,
2.20000e+02,3.95011e+01,2.20000e+02,1.02371e+02,2.20000e+02,4.01383e+01,2.20000e+02,7.30388e+01,2.20000e+02,6.57185e+01,
2.25000e+02,5.82553e+01,2.25000e+02,7.69938e+01,2.25000e+02,4.36837e+01,2.25000e+02,7.75191e+01,2.25000e+02,6.06490e+01,
2.30000e+02,7.00381e+01,2.30000e+02,1.03472e+02,2.30000e+02,4.53924e+01,2.30000e+02,8.30091e+01,2.30000e+02,6.83470e+01,
2.35000e+02,7.66650e+01,2.35000e+02,9.54911e+01,2.35000e+02,6.82092e+01,2.35000e+02,8.69260e+01,2.35000e+02,9.25509e+01,
2.40000e+02,8.30942e+01,2.40000e+02,1.02049e+02,2.40000e+02,9.26586e+01,2.40000e+02,8.48061e+01,2.40000e+02,1.41072e+02,
2.45000e+02,8.76452e+01,2.45000e+02,1.00147e+02,2.45000e+02,1.04271e+02,2.45000e+02,2.26776e+02,2.45000e+02,1.28294e+02,
2.50000e+02,9.37111e+01,2.50000e+02,9.99894e+01,2.50000e+02,1.17389e+02,2.50000e+02,3.66403e+02,2.50000e+02,6.37389e+01,
2.55000e+02,9.36198e+01,2.55000e+02,9.71216e+01,2.55000e+02,1.26649e+02,2.55000e+02,1.48976e+02,2.55000e+02,1.42890e+02,
2.60000e+02,7.83611e+01,2.60000e+02,9.10340e+01,2.60000e+02,1.35552e+02,2.60000e+02,1.39836e+02,2.60000e+02,1.62292e+02,
2.65000e+02,3.10118e+01,2.65000e+02,8.94608e+01,2.65000e+02,1.36663e+02,2.65000e+02,1.53743e+01,2.65000e+02,1.84801e+02,
2.70000e+02,5.29631e+01,2.70000e+02,1.24063e+02,2.70000e+02,1.42539e+02,2.70000e+02,1.73698e+01,2.70000e+02,2.22861e+02,
2.75000e+02,5.08001e+01,2.75000e+02,1.15547e+02,2.75000e+02,8.65098e+01,2.75000e+02,4.26817e+02,2.75000e+02,1.57845e+02,
2.80000e+02,7.62495e+01,2.80000e+02,1.69039e+02,2.80000e+02,4.94712e+01,2.80000e+02,3.13552e+02,2.80000e+02,1.67123e+02,
2.85000e+02,8.17929e+01,2.85000e+02,1.08618e+02,2.85000e+02,7.71995e+01,2.85000e+02,1.21764e+02,2.85000e+02,2.14153e+02,
2.90000e+02,8.03172e+01,2.90000e+02,3.97702e+01,2.90000e+02,8.07302e+01,2.90000e+02,6.33825e+01,2.90000e+02,1.09910e+02,
2.95000e+02,7.29852e+01,2.95000e+02,4.44406e+01,2.95000e+02,8.80970e+01,2.95000e+02,8.24104e+01,2.95000e+02,5.17383e+01,
3.00000e+02,5.81605e+01,3.00000e+02,5.38995e+01,3.00000e+02,7.96027e+01,3.00000e+02,8.37817e+01,3.00000e+02,6.76712e+01,
3.05000e+02,4.68824e+01,3.05000e+02,6.72395e+01,3.05000e+02,6.14527e+01,3.05000e+02,6.29481e+01,3.05000e+02,2.99702e+01,
3.10000e+02,5.41151e+01,3.10000e+02,5.45235e+01,3.10000e+02,3.05126e+01,3.10000e+02,4.15127e+01,3.10000e+02,1.39167e+01,
3.15000e+02,5.27740e+01,3.15000e+02,5.04700e+01,3.15000e+02,4.43380e+01,3.15000e+02,5.33250e+01,3.15000e+02,3.77215e+01,
3.20000e+02,2.69437e+01,3.20000e+02,3.12935e+01,3.20000e+02,3.61839e+01,3.20000e+02,4.79946e+01,3.20000e+02,4.34434e+01,
3.25000e+02,2.64069e+01,3.25000e+02,3.18802e+01,3.25000e+02,1.42738e+01,3.25000e+02,1.82289e+01,3.25000e+02,2.00544e+01,
3.30000e+02,2.80342e+01,3.30000e+02,2.74254e+01,3.30000e+02,7.73606e+00,3.30000e+02,1.07440e+01,3.30000e+02,6.71944e+00,
3.35000e+02,2.16012e+01,3.35000e+02,2.23862e+01,3.35000e+02,1.40410e+01,3.35000e+02,1.37939e+01,3.35000e+02,9.82018e+00,
3.40000e+02,1.30494e+01,3.40000e+02,9.29605e+00,3.40000e+02,5.42495e+00,3.40000e+02,5.92013e+00,3.40000e+02,1.14009e+01,
3.45000e+02,1.15483e+01,3.45000e+02,1.04223e+01,3.45000e+02,2.42473e+00,3.45000e+02,2.65108e+00,3.45000e+02,-2.77045e+00,
3.50000e+02,-2.79805e+00,3.50000e+02,-3.64249e+00,3.50000e+02,-6.30145e+00,3.50000e+02,-4.39606e+00,3.50000e+02,-5.38934e+00,
3.55000e+02,-8.81859e+00,3.55000e+02,-8.90013e+00,3.55000e+02,-1.35280e+01,3.55000e+02,-1.27133e+01,3.55000e+02,-1.06657e+01,
0.00000e+00,-1.70924e+01,0.00000e+00,-1.68376e+01,0.00000e+00,-2.31466e+01,0.00000e+00,-2.32989e+01,0.00000e+00,-2.12801e+01,
5.00000e+00,-2.16398e+01,5.00000e+00,-2.11015e+01,5.00000e+00,-3.06034e+01,5.00000e+00,-3.02530e+01,5.00000e+00,-2.79434e+01,
1.00000e+01,-2.21501e+01,1.00000e+01,-2.20830e+01,1.00000e+01,-3.36287e+01,1.00000e+01,-3.32363e+01,1.00000e+01,-3.28982e+01,
1.50000e+01,-1.88724e+01,1.50000e+01,-1.97055e+01,1.50000e+01,-3.17793e+01,1.50000e+01,-3.13905e+01,1.50000e+01,-3.10469e+01,
2.00000e+01,-1.04974e+01,2.00000e+01,-1.23778e+01,2.00000e+01,-2.55686e+01,2.00000e+01,-2.52251e+01,2.00000e+01,-2.56148e+01,
2.50000e+01,1.27637e+00,2.50000e+01,-1.91700e+00,2.50000e+01,-1.30700e+01,2.50000e+01,-1.31162e+01,2.50000e+01,-1.20601e+01,
3.00000e+01,1.57613e+01,3.00000e+01,1.11942e+01,3.00000e+01,4.53126e+00,3.00000e+01,3.10085e+00,3.00000e+01,4.88225e+00,
3.50000e+01,3.10047e+01,3.50000e+01,2.55313e+01,3.50000e+01,2.50300e+01,3.50000e+01,2.24204e+01,3.50000e+01,2.51229e+01,
4.00000e+01,4.49109e+01,4.00000e+01,3.91859e+01,4.00000e+01,4.60949e+01,4.00000e+01,4.30201e+01,4.00000e+01,4.60006e+01,
4.50000e+01,5.87473e+01,4.50000e+01,5.21240e+01,4.50000e+01,6.47268e+01,4.50000e+01,6.17749e+01,4.50000e+01,6.48251e+01,
5.00000e+01,7.23232e+01,5.00000e+01,6.55022e+01,5.00000e+01,8.23307e+01,5.00000e+01,7.96789e+01,5.00000e+01,8.21943e+01,
5.50000e+01,8.45963e+01,5.50000e+01,7.73048e+01,5.50000e+01,9.91891e+01,5.50000e+01,9.65989e+01,5.50000e+01,9.97087e+01,
6.00000e+01,9.55463e+01,6.00000e+01,9.80953e+01,6.00000e+01,1.14231e+02,6.00000e+01,1.11735e+02,6.00000e+01,1.14869e+02,
6.50000e+01,1.04983e+02,6.50000e+01,1.08550e+02,6.50000e+01,1.27151e+02,6.50000e+01,1.29913e+02,6.50000e+01,1.34912e+02,
7.00000e+01,1.12638e+02,7.00000e+01,1.29394e+02,7.00000e+01,1.38027e+02,7.00000e+01,1.54313e+02,7.00000e+01,1.57655e+02,
7.50000e+01,1.18662e+02,7.50000e+01,1.38286e+02,7.50000e+01,1.46393e+02,7.50000e+01,1.69734e+02,7.50000e+01,1.81362e+02,
8.00000e+01,1.22861e+02,8.00000e+01,1.45123e+02,8.00000e+01,1.52208e+02,8.00000e+01,1.95155e+02,8.00000e+01,1.98258e+02,
8.50000e+01,1.25189e+02,8.50000e+01,1.50837e+02,8.50000e+01,1.55432e+02,8.50000e+01,1.97048e+02,8.50000e+01,1.98245e+02,
9.00000e+01,1.25649e+02,9.00000e+01,1.44896e+02,9.00000e+01,1.55990e+02,9.00000e+01,1.99936e+02,9.00000e+01,1.97367e+02,
9.50000e+01,1.24125e+02,9.50000e+01,1.45984e+02,9.50000e+01,1.54130e+02,9.50000e+01,1.96983e+02,9.50000e+01,1.97775e+02,
1.00000e+02,1.20793e+02,1.00000e+02,1.36188e+02,1.00000e+02,1.49852e+02,1.00000e+02,1.89214e+02,1.00000e+02,1.76953e+02,
1.05000e+02,1.15770e+02,1.05000e+02,1.27388e+02,1.05000e+02,1.43290e+02,1.05000e+02,1.77093e+02,1.05000e+02,1.74593e+02,
1.10000e+02,1.09213e+02,1.10000e+02,1.12984e+02,1.10000e+02,1.34676e+02,1.10000e+02,1.52517e+02,1.10000e+02,1.43346e+02,
1.15000e+02,1.01275e+02,1.15000e+02,1.02641e+02,1.15000e+02,1.24264e+02,1.15000e+02,1.37168e+02,1.15000e+02,1.38938e+02,
1.20000e+02,9.21650e+01,1.20000e+02,8.91182e+01,1.20000e+02,1.12306e+02,1.20000e+02,1.19440e+02,1.20000e+02,1.15715e+02,
1.25000e+02,8.22320e+01,1.25000e+02,7.18167e+01,1.25000e+02,9.91078e+01,1.25000e+02,9.56262e+01,1.25000e+02,9.85839e+01,
1.30000e+02,7.15598e+01,1.30000e+02,6.15806e+01,1.30000e+02,8.49703e+01,1.30000e+02,7.67909e+01,1.30000e+02,7.61375e+01,
1.35000e+02,6.04109e+01,1.35000e+02,4.69118e+01,1.35000e+02,7.01145e+01,1.35000e+02,5.92569e+01,1.35000e+02,6.07787e+01,
1.40000e+02,4.89069e+01,1.40000e+02,3.90239e+01,1.40000e+02,5.48604e+01,1.40000e+02,4.90368e+01,1.40000e+02,5.00058e+01,
1.45000e+02,3.74184e+01,1.45000e+02,2.94209e+01,1.45000e+02,3.97059e+01,1.45000e+02,3.62461e+01,1.45000e+02,3.77160e+01,
1.50000e+02,2.63171e+01,1.50000e+02,2.16945e+01,1.50000e+02,2.42737e+01,1.50000e+02,2.33034e+01,1.50000e+02,2.50265e+01,
1.55000e+02,1.53423e+01,1.55000e+02,1.32052e+01,1.55000e+02,9.06135e+00,1.55000e+02,9.35998e+00,1.55000e+02,1.09140e+01,
1.60000e+02,4.31436e+00,1.60000e+02,3.86068e+00,1.60000e+02,-3.39055e+00,1.60000e+02,-2.40701e+00,1.60000e+02,-1.33377e+00,
1.65000e+02,-3.74259e+00,1.65000e+02,-3.06822e+00,1.65000e+02,-1.12965e+01,1.65000e+02,-1.06168e+01,1.65000e+02,-1.00976e+01,
1.70000e+02,-8.38605e+00,1.70000e+02,-7.84156e+00,1.70000e+02,-1.47702e+01,1.70000e+02,-1.47733e+01,1.70000e+02,-1.45704e+01,
1.75000e+02,-9.56508e+00,1.75000e+02,-9.75947e+00,1.75000e+02,-1.31104e+01,1.75000e+02,-1.42903e+01,1.75000e+02,-1.44507e+01,
1.80000e+02,-6.28428e+00,1.80000e+02,-8.04171e+00,1.80000e+02,-5.40367e+00,1.80000e+02,-8.15532e+00,1.80000e+02,-8.46396e+00,
1.85000e+02,5.80842e-01,1.85000e+02,-1.91813e+00,1.85000e+02,5.89722e+00,1.85000e+02,2.37688e+00,1.85000e+02,2.15980e+00,
1.90000e+02,9.84433e+00,1.90000e+02,4.62862e+00,1.90000e+02,1.82403e+01,1.90000e+02,1.54309e+01,1.90000e+02,1.46126e+01,
1.95000e+02,2.14732e+01,1.95000e+02,1.73621e+01,1.95000e+02,2.82600e+01,1.95000e+02,2.65056e+01,1.95000e+02,2.46144e+01,
2.00000e+02,2.83476e+01,2.00000e+02,2.53300e+01,2.00000e+02,3.55157e+01,2.00000e+02,3.97867e+01,2.00000e+02,3.31100e+01,
2.05000e+02,3.25718e+01,2.05000e+02,3.54824e+01,2.05000e+02,2.59438e+01,2.05000e+02,3.13301e+01,2.05000e+02,3.46261e+01,
2.10000e+02,3.54225e+01,2.10000e+02,4.24185e+01,2.10000e+02,2.66630e+01,2.10000e+02,2.64914e+01,2.10000e+02,3.43015e+01,
2.15000e+02,3.60116e+01,2.15000e+02,5.52113e+01,2.15000e+02,3.56399e+01,2.15000e+02,4.56658e+01,2.15000e+02,4.70363e+01,
2.20000e+02,4.70766e+01,2.20000e+02,5.73110e+01,2.20000e+02,4.67648e+01,2.20000e+02,6.50593e+01,2.20000e+02,6.26761e+01,
2.25000e+02,5.87574e+01,2.25000e+02,6.86552e+01,2.25000e+02,4.80377e+01,2.25000e+02,8.03258e+01,2.25000e+02,6.50342e+01,
2.30000e+02,6.27929e+01,2.30000e+02,9.04750e+01,2.30000e+02,4.56985e+01,2.30000e+02,9.37830e+01,2.30000e+02,7.48319e+01,
2.35000e+02,6.46226e+01,2.35000e+02,8.69720e+01,2.35000e+02,6.39971e+01,2.35000e+02,9.61521e+01,2.35000e+02,8.88902e+01,
2.40000e+02,5.83685e+01,2.40000e+02,1.03759e+02,2.40000e+02,9.57604e+01,2.40000e+02,1.79883e+02,2.40000e+02,1.36659e+02,
2.45000e+02,6.91586e+01,2.45000e+02,1.00146e+02,2.45000e+02,1.07196e+02,2.45000e+02,1.46158e+02,2.45000e+02,1.26213e+02,
2.50000e+02,6.50974e+01,2.50000e+02,1.04498e+02,2.50000e+02,1.22849e+02,2.50000e+02,1.08740e+02,2.50000e+02,3.05922e+01,
2.55000e+02,6.07338e+01,2.55000e+02,1.04235e+02,2.55000e+02,1.32962e+02,2.55000e+02,1.69797e+02,2.55000e+02,-7.10750e+00,
2.60000e+02,4.60277e+01,2.60000e+02,1.15715e+02,2.60000e+02,1.43376e+02,2.60000e+02,1.28009e+02,2.60000e+02,1.52621e+02,
2.65000e+02,2.79975e+01,2.65000e+02,1.16947e+02,2.65000e+02,1.16391e+02,2.65000e+02,1.22615e+02,2.65000e+02,1.93351e+02,
2.70000e+02,5.90333e+01,2.70000e+02,1.24474e+02,2.70000e+02,1.14028e+02,2.70000e+02,5.93121e+01,2.70000e+02,4.18932e+01,
2.75000e+02,7.25951e+01,2.75000e+02,1.13595e+02,2.75000e+02,8.41581e+01,2.75000e+02,2.57131e+01,2.75000e+02,5.24061e+01,
2.80000e+02,7.88466e+01,2.80000e+02,1.29843e+02,2.80000e+02,8.51169e+01,2.80000e+02,2.75961e+01,2.80000e+02,1.16746e+02,
2.85000e+02,8.10434e+01,2.85000e+02,1.18861e+02,2.85000e+02,8.41845e+01,2.85000e+02,5.16714e+01,2.85000e+02,1.72352e+02,
2.90000e+02,7.89832e+01,2.90000e+02,8.04550e+01,2.90000e+02,6.39503e+01,2.90000e+02,7.89436e+01,2.90000e+02,1.02841e+02,
2.95000e+02,7.59294e+01,2.95000e+02,7.68674e+01,2.95000e+02,4.97511e+01,2.95000e+02,8.32317e+01,2.95000e+02,1.02708e+02,
3.00000e+02,5.39344e+01,3.00000e+02,1.37200e+01,3.00000e+02,5.86151e+01,3.00000e+02,7.53432e+01,3.00000e+02,8.38921e+01,
3.05000e+02,4.27701e+01,3.05000e+02,2.52362e+02,3.05000e+02,4.25474e+01,3.05000e+02,4.73650e+01,3.05000e+02,7.37138e+01,
3.10000e+02,5.36647e+01,3.10000e+02,9.74644e+01,3.10000e+02,1.67765e+01,3.10000e+02,1.97790e+01,3.10000e+02,2.46951e+01,
3.15000e+02,5.33828e+01,3.15000e+02,3.89425e+01,3.15000e+02,3.92546e+01,3.15000e+02,1.55557e+01,3.15000e+02,2.85176e+01,
3.20000e+02,2.98007e+01,3.20000e+02,8.05702e+01,3.20000e+02,3.38888e+01,3.20000e+02,2.19097e+01,3.20000e+02,4.53885e+01,
3.25000e+02,2.37293e+01,3.25000e+02,1.47223e+01,3.25000e+02,1.53539e+01,3.25000e+02,6.32510e+00,3.25000e+02,2.15635e+01,
3.30000e+02,2.43956e+01,3.30000e+02,2.43493e+01,3.30000e+02,5.88313e+00,3.30000e+02,-1.37539e+00,3.30000e+02,8.12311e+00,
3.35000e+02,2.02693e+01,3.35000e+02,1.70595e+01,3.35000e+02,1.32542e+01,3.35000e+02,1.52654e+01,3.35000e+02,6.21939e+00,
3.40000e+02,1.19407e+01,3.40000e+02,8.70246e+00,3.40000e+02,5.50484e+00,3.40000e+02,4.98265e+00,3.40000e+02,4.52487e+00,
3.45000e+02,1.08802e+01,3.45000e+02,1.06810e+01,3.45000e+02,1.52086e+00,3.45000e+02,1.35991e+00,3.45000e+02,2.66272e+00,
3.50000e+02,-2.93936e+00,3.50000e+02,-3.43056e+00,3.50000e+02,-6.94497e+00,3.50000e+02,-7.90527e+00,3.50000e+02,-4.81175e+00,
