Export File Created with QBlade v0.96 64bit on 09.07.2020 at 18:18:56
_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.10 ua,_TSR4.5 solidity=0.14 ua 4-2,_TSR4.5 solidity=0.14 ua 4-2,
Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],Azimuthal Position Blade 1 [deg],Total Tangential Load Blade 1 [m],
2.15000e+02,6.96200e+01,2.15000e+02,4.67442e+01,
2.20000e+02,1.02371e+02,2.20000e+02,6.57185e+01,
2.25000e+02,7.69938e+01,2.25000e+02,6.06490e+01,
2.30000e+02,1.03472e+02,2.30000e+02,6.83470e+01,
2.35000e+02,9.54911e+01,2.35000e+02,9.25509e+01,
2.40000e+02,1.02049e+02,2.40000e+02,1.41072e+02,
2.45000e+02,1.00147e+02,2.45000e+02,1.28294e+02,
2.50000e+02,9.99894e+01,2.50000e+02,6.37389e+01,
2.55000e+02,9.71216e+01,2.55000e+02,1.42890e+02,
2.60000e+02,9.10340e+01,2.60000e+02,1.62292e+02,
2.65000e+02,8.94608e+01,2.65000e+02,1.84801e+02,
2.70000e+02,1.24063e+02,2.70000e+02,2.22861e+02,
2.75000e+02,1.15547e+02,2.75000e+02,1.57845e+02,
2.80000e+02,1.69039e+02,2.80000e+02,1.67123e+02,
2.85000e+02,1.08618e+02,2.85000e+02,2.14153e+02,
2.90000e+02,3.97702e+01,2.90000e+02,1.09910e+02,
2.95000e+02,4.44406e+01,2.95000e+02,5.17383e+01,
3.00000e+02,5.38995e+01,3.00000e+02,6.76712e+01,
3.05000e+02,6.72395e+01,3.05000e+02,2.99702e+01,
3.10000e+02,5.45235e+01,3.10000e+02,1.39167e+01,
3.15000e+02,5.04700e+01,3.15000e+02,3.77215e+01,
3.20000e+02,3.12935e+01,3.20000e+02,4.34434e+01,
3.25000e+02,3.18802e+01,3.25000e+02,2.00544e+01,
3.30000e+02,2.74254e+01,3.30000e+02,6.71944e+00,
3.35000e+02,2.23862e+01,3.35000e+02,9.82018e+00,
3.40000e+02,9.29605e+00,3.40000e+02,1.14009e+01,
3.45000e+02,1.04223e+01,3.45000e+02,-2.77045e+00,
3.50000e+02,-3.64249e+00,3.50000e+02,-5.38934e+00,
3.55000e+02,-8.90013e+00,3.55000e+02,-1.06657e+01,
0.00000e+00,-1.68376e+01,0.00000e+00,-2.12801e+01,
5.00000e+00,-2.11015e+01,5.00000e+00,-2.79434e+01,
1.00000e+01,-2.20830e+01,1.00000e+01,-3.28982e+01,
1.50000e+01,-1.97055e+01,1.50000e+01,-3.10469e+01,
2.00000e+01,-1.23778e+01,2.00000e+01,-2.56148e+01,
2.50000e+01,-1.91700e+00,2.50000e+01,-1.20601e+01,
3.00000e+01,1.11942e+01,3.00000e+01,4.88225e+00,
3.50000e+01,2.55313e+01,3.50000e+01,2.51229e+01,
4.00000e+01,3.91859e+01,4.00000e+01,4.60006e+01,
4.50000e+01,5.21240e+01,4.50000e+01,6.48251e+01,
5.00000e+01,6.55022e+01,5.00000e+01,8.21943e+01,
5.50000e+01,7.73048e+01,5.50000e+01,9.97087e+01,
6.00000e+01,9.80953e+01,6.00000e+01,1.14869e+02,
6.50000e+01,1.08550e+02,6.50000e+01,1.34912e+02,
7.00000e+01,1.29394e+02,7.00000e+01,1.57655e+02,
7.50000e+01,1.38286e+02,7.50000e+01,1.81362e+02,
8.00000e+01,1.45123e+02,8.00000e+01,1.98258e+02,
8.50000e+01,1.50837e+02,8.50000e+01,1.98245e+02,
9.00000e+01,1.44896e+02,9.00000e+01,1.97367e+02,
9.50000e+01,1.45984e+02,9.50000e+01,1.97775e+02,
1.00000e+02,1.36188e+02,1.00000e+02,1.76953e+02,
1.05000e+02,1.27388e+02,1.05000e+02,1.74593e+02,
1.10000e+02,1.12984e+02,1.10000e+02,1.43346e+02,
1.15000e+02,1.02641e+02,1.15000e+02,1.38938e+02,
1.20000e+02,8.91182e+01,1.20000e+02,1.15715e+02,
1.25000e+02,7.18167e+01,1.25000e+02,9.85839e+01,
1.30000e+02,6.15806e+01,1.30000e+02,7.61375e+01,
1.35000e+02,4.69118e+01,1.35000e+02,6.07787e+01,
1.40000e+02,3.90239e+01,1.40000e+02,5.00058e+01,
1.45000e+02,2.94209e+01,1.45000e+02,3.77160e+01,
1.50000e+02,2.16945e+01,1.50000e+02,2.50265e+01,
1.55000e+02,1.32052e+01,1.55000e+02,1.09140e+01,
1.60000e+02,3.86068e+00,1.60000e+02,-1.33377e+00,
1.65000e+02,-3.06822e+00,1.65000e+02,-1.00976e+01,
1.70000e+02,-7.84156e+00,1.70000e+02,-1.45704e+01,
1.75000e+02,-9.75947e+00,1.75000e+02,-1.44507e+01,
1.80000e+02,-8.04171e+00,1.80000e+02,-8.46396e+00,
1.85000e+02,-1.91813e+00,1.85000e+02,2.15980e+00,
1.90000e+02,4.62862e+00,1.90000e+02,1.46126e+01,
1.95000e+02,1.73621e+01,1.95000e+02,2.46144e+01,
2.00000e+02,2.53300e+01,2.00000e+02,3.31100e+01,
2.05000e+02,3.54824e+01,2.05000e+02,3.46261e+01,
2.10000e+02,4.24185e+01,2.10000e+02,3.43015e+01,
2.15000e+02,5.52113e+01,2.15000e+02,4.70363e+01,
2.20000e+02,5.73110e+01,2.20000e+02,6.26761e+01,
2.25000e+02,6.86552e+01,2.25000e+02,6.50342e+01,
2.30000e+02,9.04750e+01,2.30000e+02,7.48319e+01,
2.35000e+02,8.69720e+01,2.35000e+02,8.88902e+01,
2.40000e+02,1.03759e+02,2.40000e+02,1.36659e+02,
2.45000e+02,1.00146e+02,2.45000e+02,1.26213e+02,
2.50000e+02,1.04498e+02,2.50000e+02,3.05922e+01,
2.55000e+02,1.04235e+02,2.55000e+02,-7.10750e+00,
2.60000e+02,1.15715e+02,2.60000e+02,1.52621e+02,
2.65000e+02,1.16947e+02,2.65000e+02,1.93351e+02,
2.70000e+02,1.24474e+02,2.70000e+02,4.18932e+01,
2.75000e+02,1.13595e+02,2.75000e+02,5.24061e+01,
2.80000e+02,1.29843e+02,2.80000e+02,1.16746e+02,
2.85000e+02,1.18861e+02,2.85000e+02,1.72352e+02,
2.90000e+02,8.04550e+01,2.90000e+02,1.02841e+02,
2.95000e+02,7.68674e+01,2.95000e+02,1.02708e+02,
3.00000e+02,1.37200e+01,3.00000e+02,8.38921e+01,
3.05000e+02,2.52362e+02,3.05000e+02,7.37138e+01,
3.10000e+02,9.74644e+01,3.10000e+02,2.46951e+01,
3.15000e+02,3.89425e+01,3.15000e+02,2.85176e+01,
3.20000e+02,8.05702e+01,3.20000e+02,4.53885e+01,
3.25000e+02,1.47223e+01,3.25000e+02,2.15635e+01,
3.30000e+02,2.43493e+01,3.30000e+02,8.12311e+00,
3.35000e+02,1.70595e+01,3.35000e+02,6.21939e+00,
3.40000e+02,8.70246e+00,3.40000e+02,4.52487e+00,
3.45000e+02,1.06810e+01,3.45000e+02,2.66272e+00,
3.50000e+02,-3.43056e+00,3.50000e+02,-4.81175e+00,
3.55000e+02,-8.32243e+00,3.55000e+02,-1.06466e+01,
0.00000e+00,-1.72921e+01,0.00000e+00,-2.19952e+01,
5.00000e+00,-2.12020e+01,5.00000e+00,-2.89695e+01,
1.00000e+01,-2.20685e+01,1.00000e+01,-3.30313e+01,
1.50000e+01,-1.97210e+01,1.50000e+01,-3.19769e+01,
2.00000e+01,-1.23524e+01,2.00000e+01,-2.61866e+01,
2.50000e+01,-2.05755e+00,2.50000e+01,-1.30178e+01,
3.00000e+01,1.11551e+01,3.00000e+01,4.29547e+00,
3.50000e+01,2.55743e+01,3.50000e+01,2.45672e+01,
4.00000e+01,3.93889e+01,4.00000e+01,4.57331e+01,
4.50000e+01,5.23267e+01,4.50000e+01,6.45376e+01,
5.00000e+01,6.57487e+01,5.00000e+01,8.23855e+01,
5.50000e+01,7.76179e+01,5.50000e+01,9.95811e+01,
6.00000e+01,9.86816e+01,6.00000e+01,1.14880e+02,
6.50000e+01,1.08844e+02,6.50000e+01,1.34638e+02,
7.00000e+01,1.30662e+02,7.00000e+01,1.57467e+02,
7.50000e+01,1.38215e+02,7.50000e+01,1.80105e+02,
8.00000e+01,1.46818e+02,8.00000e+01,1.97236e+02,
8.50000e+01,1.49849e+02,8.50000e+01,1.98122e+02,
9.00000e+01,1.47921e+02,9.00000e+01,1.97000e+02,
9.50000e+01,1.44418e+02,9.50000e+01,1.97914e+02,
1.00000e+02,1.36903e+02,1.00000e+02,1.77908e+02,
1.05000e+02,1.26291e+02,1.05000e+02,1.75769e+02,
1.10000e+02,1.13106e+02,1.10000e+02,1.44703e+02,
1.15000e+02,1.02254e+02,1.15000e+02,1.40753e+02,
1.20000e+02,8.86052e+01,1.20000e+02,1.16779e+02,
1.25000e+02,7.15325e+01,1.25000e+02,1.01053e+02,
1.30000e+02,6.14942e+01,1.30000e+02,7.67484e+01,
1.35000e+02,4.68119e+01,1.35000e+02,6.21831e+01,
1.40000e+02,3.88285e+01,1.40000e+02,5.02978e+01,
1.45000e+02,2.93647e+01,1.45000e+02,3.75849e+01,
1.50000e+02,2.15409e+01,1.50000e+02,2.47096e+01,
1.55000e+02,1.30634e+01,1.55000e+02,1.05037e+01,
1.60000e+02,3.75998e+00,1.60000e+02,-1.67790e+00,
1.65000e+02,-3.11630e+00,1.65000e+02,-1.02381e+01,
1.70000e+02,-7.85540e+00,1.70000e+02,-1.45421e+01,
1.75000e+02,-9.77443e+00,1.75000e+02,-1.43444e+01,
1.80000e+02,-8.16352e+00,1.80000e+02,-8.26134e+00,
1.85000e+02,-2.49547e+00,1.85000e+02,2.36740e+00,
1.90000e+02,4.12705e+00,1.90000e+02,1.47994e+01,
1.95000e+02,1.67799e+01,1.95000e+02,2.50031e+01,
2.00000e+02,2.41040e+01,2.00000e+02,3.43625e+01,
2.05000e+02,3.42016e+01,2.05000e+02,3.55834e+01,
2.10000e+02,3.85005e+01,2.10000e+02,3.30119e+01,
2.15000e+02,4.58327e+01,2.15000e+02,4.60154e+01,
2.20000e+02,6.50468e+01,2.20000e+02,7.32141e+01,
2.25000e+02,7.84972e+01,2.25000e+02,8.00293e+01,
2.30000e+02,9.66051e+01,2.30000e+02,9.26377e+01,
2.35000e+02,1.06256e+02,2.35000e+02,7.25609e+01,
2.40000e+02,1.09182e+02,2.40000e+02,1.02976e+02,
2.45000e+02,1.08222e+02,2.45000e+02,1.20690e+02,
2.50000e+02,1.08580e+02,2.50000e+02,2.26177e+02,
2.55000e+02,1.05748e+02,2.55000e+02,8.11499e+01,
2.60000e+02,1.03199e+02,2.60000e+02,1.78278e+02,
2.65000e+02,1.00559e+02,2.65000e+02,1.08157e+02,
2.70000e+02,7.08043e+01,2.70000e+02,8.24470e+01,
2.75000e+02,1.45639e+02,2.75000e+02,5.16037e+01,
2.80000e+02,1.70914e+02,2.80000e+02,1.89861e+01,
2.85000e+02,1.28104e+02,2.85000e+02,2.26237e+01,
2.90000e+02,1.13225e+02,2.90000e+02,5.26486e+01,
2.95000e+02,2.00310e+01,2.95000e+02,7.11228e+01,
3.00000e+02,3.11570e+01,3.00000e+02,6.06027e+01,
3.05000e+02,5.85865e+01,3.05000e+02,4.14223e+01,
3.10000e+02,4.70667e+01,3.10000e+02,1.62961e+01,
3.15000e+02,2.43736e+01,3.15000e+02,2.94402e+01,
3.20000e+02,1.21324e+01,3.20000e+02,4.02000e+01,
3.25000e+02,1.57779e+01,3.25000e+02,1.73726e+01,
3.30000e+02,3.02359e+01,3.30000e+02,4.72271e+00,
3.35000e+02,1.09853e+01,3.35000e+02,6.86312e+00,
3.40000e+02,6.43296e+00,3.40000e+02,5.13269e+00,
3.45000e+02,1.36817e+00,3.45000e+02,1.06301e+00,
3.50000e+02,-8.58688e-01,3.50000e+02,-5.34407e+00,
3.55000e+02,-1.06182e+01,3.55000e+02,-9.75592e+00,
0.00000e+00,-1.72402e+01,0.00000e+00,-2.12433e+01,
5.00000e+00,-2.15868e+01,5.00000e+00,-2.76957e+01,
1.00000e+01,-2.19756e+01,1.00000e+01,-3.28559e+01,
1.50000e+01,-1.92718e+01,1.50000e+01,-3.10073e+01,
2.00000e+01,-1.20819e+01,2.00000e+01,-2.54678e+01,
2.50000e+01,-2.12296e+00,2.50000e+01,-1.18144e+01,
3.00000e+01,1.05738e+01,3.00000e+01,5.07586e+00,
3.50000e+01,2.47235e+01,3.50000e+01,2.53470e+01,
4.00000e+01,3.83851e+01,4.00000e+01,4.62461e+01,
4.50000e+01,5.12672e+01,4.50000e+01,6.47488e+01,
5.00000e+01,6.45018e+01,5.00000e+01,8.25508e+01,
5.50000e+01,7.64979e+01,5.50000e+01,1.00288e+02,
