Export File Created with QBlade v0.96 64bit on 09.07.2020 at 17:00:19
_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.10,_TSR4.5 solidity=0.14 6panel,_TSR4.5 solidity=0.14 6panel,
Azimuthal Position Blade 1 [deg],Total Normal Load Blade 1 [N],Azimuthal Position Blade 1 [deg],Total Normal Load Blade 1 [N],
8.00000e+01,8.80199e+02,8.00000e+01,1.13759e+03,
8.50000e+01,8.67960e+02,8.50000e+01,1.12308e+03,
9.00000e+01,8.49889e+02,9.00000e+01,1.10032e+03,
9.50000e+01,8.27165e+02,9.50000e+01,1.07053e+03,
1.00000e+02,7.99631e+02,1.00000e+02,1.03470e+03,
1.05000e+02,7.67948e+02,1.05000e+02,9.93239e+02,
1.10000e+02,7.32617e+02,1.10000e+02,9.46948e+02,
1.15000e+02,6.94307e+02,1.15000e+02,8.96452e+02,
1.20000e+02,6.53766e+02,1.20000e+02,8.42022e+02,
1.25000e+02,6.10896e+02,1.25000e+02,7.85176e+02,
1.30000e+02,5.66727e+02,1.30000e+02,7.24904e+02,
1.35000e+02,5.21195e+02,1.35000e+02,6.61327e+02,
1.40000e+02,4.73342e+02,1.40000e+02,5.93720e+02,
1.45000e+02,4.23090e+02,1.45000e+02,5.22584e+02,
1.50000e+02,3.70641e+02,1.50000e+02,4.32452e+02,
1.55000e+02,3.07518e+02,1.55000e+02,3.11257e+02,
1.60000e+02,2.11170e+02,1.60000e+02,1.75134e+02,
1.65000e+02,1.09908e+02,1.65000e+02,3.72230e+01,
1.70000e+02,1.06837e+01,1.70000e+02,-1.02383e+02,
1.75000e+02,-9.26992e+01,1.75000e+02,-2.64854e+02,
1.80000e+02,-2.18627e+02,1.80000e+02,-4.49142e+02,
1.85000e+02,-3.25590e+02,1.85000e+02,-5.59375e+02,
1.90000e+02,-4.01420e+02,1.90000e+02,-6.39856e+02,
1.95000e+02,-4.71908e+02,1.95000e+02,-6.91968e+02,
2.00000e+02,-5.00916e+02,2.00000e+02,-7.29261e+02,
2.05000e+02,-5.18817e+02,2.05000e+02,-7.61543e+02,
2.10000e+02,-5.38864e+02,2.10000e+02,-7.87070e+02,
2.15000e+02,-5.57181e+02,2.15000e+02,-8.40451e+02,
2.20000e+02,-6.21068e+02,2.20000e+02,-8.58080e+02,
2.25000e+02,-6.64505e+02,2.25000e+02,-8.43775e+02,
2.30000e+02,-6.75170e+02,2.30000e+02,-8.35022e+02,
2.35000e+02,-6.79367e+02,2.35000e+02,-8.41140e+02,
2.40000e+02,-6.98357e+02,2.40000e+02,-8.97904e+02,
2.45000e+02,-7.06804e+02,2.45000e+02,-9.78127e+02,
2.50000e+02,-6.07708e+02,2.50000e+02,-1.02427e+03,
2.55000e+02,-6.45263e+02,2.55000e+02,-1.04946e+03,
2.60000e+02,-6.95109e+02,2.60000e+02,-1.05686e+03,
2.65000e+02,-7.06209e+02,2.65000e+02,-1.05586e+03,
2.70000e+02,-7.54926e+02,2.70000e+02,-1.05847e+03,
2.75000e+02,-8.07052e+02,2.75000e+02,-1.07078e+03,
2.80000e+02,-8.57053e+02,2.80000e+02,-1.09234e+03,
2.85000e+02,-8.82300e+02,2.85000e+02,-1.07324e+03,
2.90000e+02,-8.81768e+02,2.90000e+02,-1.05794e+03,
2.95000e+02,-8.55360e+02,2.95000e+02,-1.01044e+03,
3.00000e+02,-7.78527e+02,3.00000e+02,-1.03929e+03,
3.05000e+02,-7.44523e+02,3.05000e+02,-1.02951e+03,
3.10000e+02,-8.12967e+02,3.10000e+02,-9.00371e+02,
3.15000e+02,-8.11476e+02,3.15000e+02,-8.87212e+02,
3.20000e+02,-7.17647e+02,3.20000e+02,-9.22847e+02,
3.25000e+02,-7.26950e+02,3.25000e+02,-8.51715e+02,
3.30000e+02,-7.68651e+02,3.30000e+02,-8.53588e+02,
3.35000e+02,-7.30527e+02,3.35000e+02,-9.80833e+02,
3.40000e+02,-7.01848e+02,3.40000e+02,-9.59620e+02,
3.45000e+02,-7.29965e+02,3.45000e+02,-9.68814e+02,
3.50000e+02,-6.54014e+02,3.50000e+02,-9.36230e+02,
3.55000e+02,-5.83427e+02,3.55000e+02,-8.93885e+02,
0.00000e+00,-4.33227e+02,0.00000e+00,-7.37717e+02,
5.00000e+00,-2.71755e+02,5.00000e+00,-5.50667e+02,
1.00000e+01,-1.11901e+02,1.00000e+01,-3.28853e+02,
1.50000e+01,3.99890e+01,1.50000e+01,-1.21996e+02,
2.00000e+01,2.19049e+02,2.00000e+01,6.78420e+01,
2.50000e+01,3.77737e+02,2.50000e+01,2.84090e+02,
3.00000e+01,5.24125e+02,3.00000e+01,4.92894e+02,
3.50000e+01,6.44319e+02,3.50000e+01,6.82941e+02,
4.00000e+01,7.18033e+02,4.00000e+01,8.41449e+02,
4.50000e+01,7.69282e+02,4.50000e+01,9.45388e+02,
5.00000e+01,8.12673e+02,5.00000e+01,1.01342e+03,
5.50000e+01,8.44348e+02,5.50000e+01,1.06458e+03,
6.00000e+01,8.67261e+02,6.00000e+01,1.10229e+03,
6.50000e+01,8.80700e+02,6.50000e+01,1.12690e+03,
7.00000e+01,8.86920e+02,7.00000e+01,1.13972e+03,
7.50000e+01,8.86747e+02,7.50000e+01,1.14267e+03,
8.00000e+01,8.80684e+02,8.00000e+01,1.13591e+03,
8.50000e+01,8.68365e+02,8.50000e+01,1.12145e+03,
9.00000e+01,8.50343e+02,9.00000e+01,1.09863e+03,
9.50000e+01,8.27582e+02,9.50000e+01,1.06900e+03,
1.00000e+02,8.00074e+02,1.00000e+02,1.03309e+03,
1.05000e+02,7.68424e+02,1.05000e+02,9.91580e+02,
1.10000e+02,7.33143e+02,1.10000e+02,9.45181e+02,
1.15000e+02,6.94875e+02,1.15000e+02,8.94635e+02,
1.20000e+02,6.54233e+02,1.20000e+02,8.40121e+02,
1.25000e+02,6.11402e+02,1.25000e+02,7.82814e+02,
1.30000e+02,5.67220e+02,1.30000e+02,7.22204e+02,
1.35000e+02,5.21456e+02,1.35000e+02,6.58235e+02,
1.40000e+02,4.73867e+02,1.40000e+02,5.90591e+02,
1.45000e+02,4.23489e+02,1.45000e+02,5.19176e+02,
1.50000e+02,3.70812e+02,1.50000e+02,4.29845e+02,
1.55000e+02,3.07821e+02,1.55000e+02,3.06162e+02,
1.60000e+02,2.11442e+02,1.60000e+02,1.69164e+02,
1.65000e+02,1.09988e+02,1.65000e+02,3.35532e+01,
1.70000e+02,1.08446e+01,1.70000e+02,-1.05890e+02,
1.75000e+02,-9.24281e+01,1.75000e+02,-2.73678e+02,
1.80000e+02,-2.18498e+02,1.80000e+02,-4.41954e+02,
1.85000e+02,-3.25320e+02,1.85000e+02,-5.47561e+02,
1.90000e+02,-4.01196e+02,1.90000e+02,-6.37029e+02,
1.95000e+02,-4.72057e+02,1.95000e+02,-6.93436e+02,
2.00000e+02,-5.01731e+02,2.00000e+02,-7.30637e+02,
2.05000e+02,-5.20627e+02,2.05000e+02,-7.65217e+02,
2.10000e+02,-5.44064e+02,2.10000e+02,-7.90101e+02,
2.15000e+02,-5.72200e+02,2.15000e+02,-8.36459e+02,
2.20000e+02,-6.35321e+02,2.20000e+02,-8.49491e+02,
2.25000e+02,-6.66306e+02,2.25000e+02,-8.42765e+02,
2.30000e+02,-6.72173e+02,2.30000e+02,-8.36360e+02,
2.35000e+02,-6.95537e+02,2.35000e+02,-8.41176e+02,
2.40000e+02,-7.37198e+02,2.40000e+02,-9.31481e+02,
2.45000e+02,-7.39093e+02,2.45000e+02,-9.83483e+02,
2.50000e+02,-6.55260e+02,2.50000e+02,-9.93188e+02,
2.55000e+02,-6.49903e+02,2.55000e+02,-1.05781e+03,
2.60000e+02,-7.00791e+02,2.60000e+02,-1.11652e+03,
2.65000e+02,-7.51620e+02,2.65000e+02,-1.14639e+03,
2.70000e+02,-7.94523e+02,2.70000e+02,-1.13872e+03,
2.75000e+02,-8.31483e+02,2.75000e+02,-1.12480e+03,
2.80000e+02,-8.63020e+02,2.80000e+02,-1.10808e+03,
2.85000e+02,-8.81041e+02,2.85000e+02,-1.05772e+03,
2.90000e+02,-8.79751e+02,2.90000e+02,-1.04952e+03,
2.95000e+02,-8.43901e+02,2.95000e+02,-9.82435e+02,
3.00000e+02,-7.62941e+02,3.00000e+02,-9.63309e+02,
3.05000e+02,-7.41834e+02,3.05000e+02,-9.00529e+02,
3.10000e+02,-8.05430e+02,3.10000e+02,-8.39443e+02,
3.15000e+02,-8.05292e+02,3.15000e+02,-9.24381e+02,
3.20000e+02,-7.10543e+02,3.20000e+02,-9.33514e+02,
3.25000e+02,-7.21575e+02,3.25000e+02,-8.76829e+02,
3.30000e+02,-7.65837e+02,3.30000e+02,-8.56078e+02,
3.35000e+02,-7.29763e+02,3.35000e+02,-9.64822e+02,
3.40000e+02,-7.01553e+02,3.40000e+02,-9.62714e+02,
3.45000e+02,-7.26985e+02,3.45000e+02,-9.61647e+02,
3.50000e+02,-6.37396e+02,3.50000e+02,-9.32270e+02,
3.55000e+02,-5.74526e+02,3.55000e+02,-8.95360e+02,
0.00000e+00,-4.24551e+02,0.00000e+00,-7.36397e+02,
5.00000e+00,-2.65093e+02,5.00000e+00,-5.49096e+02,
1.00000e+01,-1.06606e+02,1.00000e+01,-3.25885e+02,
1.50000e+01,4.34904e+01,1.50000e+01,-1.19520e+02,
2.00000e+01,2.20277e+02,2.00000e+01,7.11966e+01,
2.50000e+01,3.78976e+02,2.50000e+01,2.88599e+02,
3.00000e+01,5.25096e+02,3.00000e+01,4.97003e+02,
3.50000e+01,6.44881e+02,3.50000e+01,6.86571e+02,
4.00000e+01,7.18418e+02,4.00000e+01,8.43457e+02,
4.50000e+01,7.69679e+02,4.50000e+01,9.46232e+02,
5.00000e+01,8.13009e+02,5.00000e+01,1.01387e+03,
5.50000e+01,8.44603e+02,5.50000e+01,1.06524e+03,
6.00000e+01,8.67443e+02,6.00000e+01,1.10320e+03,
6.50000e+01,8.80821e+02,6.50000e+01,1.12800e+03,
7.00000e+01,8.86993e+02,7.00000e+01,1.14094e+03,
7.50000e+01,8.86692e+02,7.50000e+01,1.14386e+03,
8.00000e+01,8.80598e+02,8.00000e+01,1.13710e+03,
8.50000e+01,8.68333e+02,8.50000e+01,1.12257e+03,
9.00000e+01,8.50269e+02,9.00000e+01,1.09979e+03,
9.50000e+01,8.27553e+02,9.50000e+01,1.07013e+03,
1.00000e+02,8.00053e+02,1.00000e+02,1.03417e+03,
1.05000e+02,7.68375e+02,1.05000e+02,9.92546e+02,
1.10000e+02,7.33048e+02,1.10000e+02,9.46071e+02,
1.15000e+02,6.94756e+02,1.15000e+02,8.95334e+02,
1.20000e+02,6.54181e+02,1.20000e+02,8.40656e+02,
1.25000e+02,6.11285e+02,1.25000e+02,7.83250e+02,
1.30000e+02,5.67064e+02,1.30000e+02,7.22543e+02,
1.35000e+02,5.21265e+02,1.35000e+02,6.58747e+02,
1.40000e+02,4.73629e+02,1.40000e+02,5.90795e+02,
1.45000e+02,4.23197e+02,1.45000e+02,5.19082e+02,
1.50000e+02,3.70457e+02,1.50000e+02,4.27124e+02,
1.55000e+02,3.07245e+02,1.55000e+02,3.03182e+02,
1.60000e+02,2.10646e+02,1.60000e+02,1.64924e+02,
1.65000e+02,1.09269e+02,1.65000e+02,2.82338e+01,
1.70000e+02,9.97622e+00,1.70000e+02,-1.12327e+02,
1.75000e+02,-9.39036e+01,1.75000e+02,-2.80276e+02,
1.80000e+02,-2.20326e+02,1.80000e+02,-4.47682e+02,
1.85000e+02,-3.26892e+02,1.85000e+02,-5.55462e+02,
1.90000e+02,-4.03097e+02,1.90000e+02,-6.48386e+02,
1.95000e+02,-4.74164e+02,1.95000e+02,-7.11982e+02,
2.00000e+02,-5.03030e+02,2.00000e+02,-7.56819e+02,
2.05000e+02,-5.21425e+02,2.05000e+02,-7.48539e+02,
2.10000e+02,-5.44317e+02,2.10000e+02,-8.02254e+02,
2.15000e+02,-5.74212e+02,2.15000e+02,-8.50298e+02,
2.20000e+02,-6.38489e+02,2.20000e+02,-8.63173e+02,
2.25000e+02,-6.65555e+02,2.25000e+02,-8.39932e+02,
2.30000e+02,-6.69222e+02,2.30000e+02,-8.06652e+02,
2.35000e+02,-6.76186e+02,2.35000e+02,-8.49669e+02,
2.40000e+02,-7.02952e+02,2.40000e+02,-9.51084e+02,
2.45000e+02,-7.17060e+02,2.45000e+02,-9.70462e+02,
2.50000e+02,-6.20404e+02,2.50000e+02,-9.74550e+02,
2.55000e+02,-6.39653e+02,2.55000e+02,-1.03488e+03,
2.60000e+02,-7.04405e+02,2.60000e+02,-1.08964e+03,
2.65000e+02,-7.61599e+02,2.65000e+02,-1.13162e+03,
2.70000e+02,-7.85161e+02,2.70000e+02,-1.14781e+03,
2.75000e+02,-8.30343e+02,2.75000e+02,-1.14697e+03,
2.80000e+02,-8.73839e+02,2.80000e+02,-1.10903e+03,
2.85000e+02,-8.94027e+02,2.85000e+02,-1.01993e+03,
2.90000e+02,-8.91477e+02,2.90000e+02,-1.07452e+03,
2.95000e+02,-8.53350e+02,2.95000e+02,-1.01042e+03,
3.00000e+02,-7.70171e+02,3.00000e+02,-1.03541e+03,
3.05000e+02,-7.54972e+02,3.05000e+02,-9.58506e+02,
3.10000e+02,-8.17480e+02,3.10000e+02,-8.40680e+02,
3.15000e+02,-8.10756e+02,3.15000e+02,-9.30851e+02,
3.20000e+02,-7.13682e+02,3.20000e+02,-9.26664e+02,
3.25000e+02,-7.22531e+02,3.25000e+02,-8.58778e+02,
3.30000e+02,-7.66876e+02,3.30000e+02,-8.50954e+02,
3.35000e+02,-7.30702e+02,3.35000e+02,-9.67615e+02,
3.40000e+02,-7.02541e+02,3.40000e+02,-9.58361e+02,
3.45000e+02,-7.27572e+02,3.45000e+02,-9.60502e+02,
3.50000e+02,-6.38009e+02,3.50000e+02,-9.26843e+02,
3.55000e+02,-5.74777e+02,3.55000e+02,-8.90381e+02,
0.00000e+00,-4.24873e+02,0.00000e+00,-7.32963e+02,
5.00000e+00,-2.65227e+02,5.00000e+00,-5.47444e+02,
1.00000e+01,-1.06570e+02,1.00000e+01,-3.25674e+02,
1.50000e+01,4.35743e+01,1.50000e+01,-1.21005e+02,
2.00000e+01,2.20462e+02,2.00000e+01,6.75049e+01,
2.50000e+01,3.79303e+02,2.50000e+01,2.85518e+02,
3.00000e+01,5.25357e+02,3.00000e+01,5.01567e+02,
3.50000e+01,6.44973e+02,3.50000e+01,6.92701e+02,
4.00000e+01,7.18415e+02,4.00000e+01,8.48397e+02,
4.50000e+01,7.69736e+02,4.50000e+01,9.49431e+02,
5.00000e+01,8.13003e+02,5.00000e+01,1.01578e+03,
5.50000e+01,8.44571e+02,5.50000e+01,1.06698e+03,
6.00000e+01,8.67449e+02,6.00000e+01,1.10442e+03,
6.50000e+01,8.80866e+02,6.50000e+01,1.12892e+03,
7.00000e+01,8.87039e+02,7.00000e+01,1.14220e+03,
7.50000e+01,8.86749e+02,7.50000e+01,1.14486e+03,
8.00000e+01,8.80644e+02,8.00000e+01,1.13800e+03,
8.50000e+01,8.68331e+02,8.50000e+01,1.12344e+03,
9.00000e+01,8.50267e+02,9.00000e+01,1.10059e+03,
9.50000e+01,8.27457e+02,9.50000e+01,1.07082e+03,
1.00000e+02,7.99841e+02,1.00000e+02,1.03493e+03,
1.05000e+02,7.68318e+02,1.05000e+02,9.93415e+02,
1.10000e+02,7.33052e+02,1.10000e+02,9.47149e+02,
1.15000e+02,6.94844e+02,1.15000e+02,8.96386e+02,
1.20000e+02,6.54112e+02,1.20000e+02,8.41921e+02,
1.25000e+02,6.11292e+02,1.25000e+02,7.84731e+02,
1.30000e+02,5.67185e+02,1.30000e+02,7.24206e+02,
1.35000e+02,5.21354e+02,1.35000e+02,6.60733e+02,
1.40000e+02,4.73534e+02,1.40000e+02,5.93106e+02,
1.45000e+02,4.23161e+02,1.45000e+02,5.21323e+02,
1.50000e+02,3.70736e+02,1.50000e+02,4.30886e+02,
1.55000e+02,3.07475e+02,1.55000e+02,3.08349e+02,
1.60000e+02,2.10660e+02,1.60000e+02,1.70442e+02,
1.65000e+02,1.09428e+02,1.65000e+02,3.15076e+01,
1.70000e+02,1.00733e+01,1.70000e+02,-1.13018e+02,
1.75000e+02,-9.36868e+01,1.75000e+02,-2.81576e+02,
1.80000e+02,-2.19889e+02,1.80000e+02,-4.47835e+02,
1.85000e+02,-3.26453e+02,1.85000e+02,-5.52388e+02,
1.90000e+02,-4.02514e+02,1.90000e+02,-6.40376e+02,
1.95000e+02,-4.72803e+02,1.95000e+02,-6.97195e+02,
2.00000e+02,-5.01942e+02,2.00000e+02,-7.34628e+02,
2.05000e+02,-5.20926e+02,2.05000e+02,-7.69522e+02,
2.10000e+02,-5.42866e+02,2.10000e+02,-7.91200e+02,
2.15000e+02,-5.72274e+02,2.15000e+02,-8.35672e+02,
2.20000e+02,-6.36766e+02,2.20000e+02,-8.47739e+02,
2.25000e+02,-6.62363e+02,2.25000e+02,-8.35646e+02,
2.30000e+02,-6.65161e+02,2.30000e+02,-8.23248e+02,
2.35000e+02,-6.65626e+02,2.35000e+02,-8.28823e+02,
2.40000e+02,-6.84215e+02,2.40000e+02,-8.79195e+02,
2.45000e+02,-7.07147e+02,2.45000e+02,-9.44869e+02,
2.50000e+02,-6.14214e+02,2.50000e+02,-9.91999e+02,
2.55000e+02,-6.25439e+02,2.55000e+02,-1.03459e+03,
2.60000e+02,-6.70016e+02,2.60000e+02,-1.07562e+03,
2.65000e+02,-7.11102e+02,2.65000e+02,-1.11021e+03,
2.70000e+02,-7.75234e+02,2.70000e+02,-1.12343e+03,
2.75000e+02,-8.27681e+02,2.75000e+02,-1.12235e+03,
2.80000e+02,-8.68626e+02,2.80000e+02,-1.10012e+03,
2.85000e+02,-8.90115e+02,2.85000e+02,-1.03337e+03,
2.90000e+02,-8.89009e+02,2.90000e+02,-9.75369e+02,
2.95000e+02,-8.54657e+02,2.95000e+02,-9.80249e+02,
3.00000e+02,-7.77843e+02,3.00000e+02,-1.01332e+03,
3.05000e+02,-7.54028e+02,3.05000e+02,-9.55056e+02,
3.10000e+02,-8.14286e+02,3.10000e+02,-8.58874e+02,
3.15000e+02,-8.10141e+02,3.15000e+02,-9.41264e+02,
3.20000e+02,-7.13094e+02,3.20000e+02,-9.52902e+02,
3.25000e+02,-7.26897e+02,3.25000e+02,-8.74291e+02,
3.30000e+02,-7.68721e+02,3.30000e+02,-8.56846e+02,
3.35000e+02,-7.32572e+02,3.35000e+02,-9.53472e+02,
3.40000e+02,-7.03433e+02,3.40000e+02,-9.45369e+02,
3.45000e+02,-7.28749e+02,3.45000e+02,-9.54374e+02,
3.50000e+02,-6.39230e+02,3.50000e+02,-9.29350e+02,
3.55000e+02,-5.77311e+02,3.55000e+02,-8.91595e+02,
0.00000e+00,-4.27048e+02,0.00000e+00,-7.31836e+02,
5.00000e+00,-2.67353e+02,5.00000e+00,-5.43067e+02,
1.00000e+01,-1.08403e+02,1.00000e+01,-3.20553e+02,
1.50000e+01,4.17915e+01,1.50000e+01,-1.16614e+02,
2.00000e+01,2.18433e+02,2.00000e+01,7.32300e+01,
2.50000e+01,3.77154e+02,2.50000e+01,2.90157e+02,
3.00000e+01,5.23356e+02,3.00000e+01,4.97722e+02,
3.50000e+01,6.43622e+02,3.50000e+01,6.86713e+02,
4.00000e+01,7.17442e+02,4.00000e+01,8.44169e+02,
4.50000e+01,7.68897e+02,4.50000e+01,9.46894e+02,
5.00000e+01,8.12176e+02,5.00000e+01,1.01441e+03,
5.50000e+01,8.43927e+02,5.50000e+01,1.06570e+03,
6.00000e+01,8.66836e+02,6.00000e+01,1.10343e+03,
6.50000e+01,8.80280e+02,6.50000e+01,1.12794e+03,
7.00000e+01,8.86458e+02,7.00000e+01,1.14114e+03,
7.50000e+01,8.86189e+02,7.50000e+01,1.14371e+03,
8.00000e+01,8.80102e+02,8.00000e+01,1.13679e+03,
8.50000e+01,8.67912e+02,8.50000e+01,1.12215e+03,
9.00000e+01,8.49795e+02,9.00000e+01,1.09940e+03,
9.50000e+01,8.27058e+02,9.50000e+01,1.06976e+03,
1.00000e+02,7.99542e+02,1.00000e+02,1.03385e+03,
1.05000e+02,7.67889e+02,1.05000e+02,9.92397e+02,
1.10000e+02,7.32632e+02,1.10000e+02,9.46047e+02,
1.15000e+02,6.94504e+02,1.15000e+02,8.95277e+02,
1.20000e+02,6.53884e+02,1.20000e+02,8.40449e+02,
1.25000e+02,6.10954e+02,1.25000e+02,7.83036e+02,
1.30000e+02,5.66648e+02,1.30000e+02,7.22310e+02,
1.35000e+02,5.20922e+02,1.35000e+02,6.58534e+02,
1.40000e+02,4.73081e+02,1.40000e+02,5.90347e+02,
1.45000e+02,4.22577e+02,1.45000e+02,5.18609e+02,
1.50000e+02,3.70113e+02,1.50000e+02,4.26234e+02,
1.55000e+02,3.06718e+02,1.55000e+02,3.01140e+02,
1.60000e+02,2.09851e+02,1.60000e+02,1.63416e+02,
1.65000e+02,1.08446e+02,1.65000e+02,2.67283e+01,
1.70000e+02,9.61379e+00,1.70000e+02,-1.13132e+02,
1.75000e+02,-9.41713e+01,1.75000e+02,-2.82042e+02,
1.80000e+02,-2.20449e+02,1.80000e+02,-4.49571e+02,
1.85000e+02,-3.26933e+02,1.85000e+02,-5.54333e+02,
1.90000e+02,-4.03085e+02,1.90000e+02,-6.41361e+02,
1.95000e+02,-4.73519e+02,1.95000e+02,-6.95613e+02,
2.00000e+02,-5.02624e+02,2.00000e+02,-7.32974e+02,
2.05000e+02,-5.22102e+02,2.05000e+02,-7.68719e+02,
2.10000e+02,-5.44913e+02,2.10000e+02,-7.89241e+02,
2.15000e+02,-5.75227e+02,2.15000e+02,-8.34295e+02,
2.20000e+02,-6.38468e+02,2.20000e+02,-8.44142e+02,
2.25000e+02,-6.64412e+02,2.25000e+02,-8.32038e+02,
2.30000e+02,-6.66477e+02,2.30000e+02,-8.20460e+02,
2.35000e+02,-6.64993e+02,2.35000e+02,-8.24932e+02,
2.40000e+02,-6.83878e+02,2.40000e+02,-8.76844e+02,
2.45000e+02,-7.04088e+02,2.45000e+02,-9.52832e+02,
2.50000e+02,-5.97195e+02,2.50000e+02,-1.01333e+03,
2.55000e+02,-6.05452e+02,2.55000e+02,-1.06688e+03,
2.60000e+02,-6.67529e+02,2.60000e+02,-1.11198e+03,
2.65000e+02,-7.38408e+02,2.65000e+02,-1.14156e+03,
2.70000e+02,-7.78221e+02,2.70000e+02,-1.14728e+03,
